V,J
-0.200000003,12.636988549
-0.170200005,12.522658681
-0.140450001,12.43810852
-0.110650003,12.380341592
-0.080849998,12.314827778
-0.051050000,12.26035543
-0.021299999,12.208195969
0.008500000,12.167751281
0.038300000,12.130030661
0.068099998,12.096357594
0.097850002,12.058822004
0.127649993,12.025962302
0.157450005,11.991849786
0.187250003,11.95577774
0.216999993,11.915331768
0.246800005,11.879876492
0.276600003,11.84189503
0.306400001,11.806840655
0.336149991,11.770275193
0.365949988,11.720462028
0.395749986,11.678313514
0.425550014,11.642273592
0.455300003,11.587943871
0.485100001,11.525116861
0.514900029,11.454975987
0.544700027,11.379781455
0.574450016,11.295318669
0.604250014,11.189465532
0.634050012,11.062729594
0.663850009,10.906819153
0.693599999,10.710476875
0.723399997,10.476385708
0.753199995,10.203922457
0.782999992,9.857629278
0.812749982,9.463752942
0.842549980,8.968073591
0.872349977,8.377181669
0.902149975,7.611979647
0.931900024,6.575415566
0.961700022,5.146595775
0.991500020,3.073119073
1.021299958,2.002687899
1.051049948,-2.893880917
1.080850005,-9.416979296
1.110649943,-18.16909604
1.140450001,-29.644326494
1.170199990,-45.771651981
1.200000048,-66.65302457
Jsc:,12.167751
Eff:,7.718524
Voc:,1.0213
FF:,0.621113
V_MPP:,0.783
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
