V,J
-0.200000003,3.093080896
-0.170200005,3.081118129
-0.140450001,3.071678658
-0.110650003,3.06548783
-0.080849998,3.060213805
-0.051050000,3.053069875
-0.021299999,3.047659646
0.008500000,3.041416457
0.038300000,3.035070794
0.068099998,3.028307526
0.097850002,3.025277644
0.127649993,3.01680284
0.157450005,3.008825628
0.187250003,3.001566374
0.216999993,2.99274528
0.246800005,2.987536465
0.276600003,2.977610003
0.306400001,2.970977799
0.336149991,2.960458981
0.365949988,2.950772159
0.395749986,2.944387627
0.425550014,2.932513842
0.455300003,2.924603768
0.485100001,2.911971228
0.514900029,2.904973138
0.544700027,2.891862923
0.574450016,2.876705481
0.604250014,2.860975599
0.634050012,2.844804663
0.663850009,2.823715308
0.693599999,2.796614374
0.723399997,2.760497676
0.753199995,2.71357305
0.782999992,2.648336782
0.812749982,2.564324046
0.842549980,2.452024057
0.872349977,2.300065281
0.902149975,2.145233545
0.931900024,1.883720209
0.961700022,1.542689812
0.991500020,1.087688204
1.021299958,0.429744037
1.051049948,-0.577882333
1.080850005,-1.904783063
1.110649943,-4.68011791
1.140450001,-9.075100518
1.170199990,-15.871553573
1.200000048,-25.591808916
Jsc:,3.041416
Eff:,2.084154
Voc:,1.0213
FF:,0.670966
V_MPP:,0.81275
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
