V,J
-0.200000003,5.75461816
-0.170200005,5.712732416
-0.140450001,5.682754185
-0.110650003,5.650966763
-0.080849998,5.6182786
-0.051050000,5.586272096
-0.021299999,5.558664575
0.008500000,5.533211894
0.038300000,5.508667664
0.068099998,5.481559984
0.097850002,5.455105052
0.127649993,5.427969745
0.157450005,5.401994737
0.187250003,5.374200258
0.216999993,5.353017423
0.246800005,5.325040804
0.276600003,5.300492719
0.306400001,5.271048059
0.336149991,5.242838866
0.365949988,5.213205963
0.395749986,5.185274959
0.425550014,5.148535388
0.455300003,5.111639698
0.485100001,5.075860618
0.514900029,5.027238268
0.544700027,4.978903423
0.574450016,4.918914518
0.604250014,4.849723855
0.634050012,4.75991284
0.663850009,4.659492418
0.693599999,4.543087697
0.723399997,4.385177572
0.753199995,4.204656085
0.782999992,3.990344922
0.812749982,3.722821613
0.842549980,3.384066518
0.872349977,2.960200387
0.902149975,2.418252692
0.931900024,2.126618819
0.961700022,0.929284423
0.991500020,-0.619090795
1.021299958,-2.736217822
1.051049948,-6.225031788
1.080850005,-11.250667097
1.110649943,-18.53402852
1.140450001,-28.609897978
1.170199990,-43.060426512
1.200000048,-62.31432575
Jsc:,5.533212
Eff:,3.172237
Voc:,0.9915
FF:,0.578223
V_MPP:,0.7234
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
