V,J
1.200000048,-39.241073661
1.170199990,-26.284801315
1.140450001,-16.765023179
1.110649943,-8.564596203
1.080850005,-2.86854131
1.051049948,0.425640348
1.021299958,3.179685993
0.991500020,4.784825847
0.961700022,5.732768443
0.931900024,6.300989573
0.902149975,6.665883506
0.872349977,6.883851922
0.842549980,7.026411221
0.812749982,7.118043314
0.782999992,7.184669884
0.753199995,7.232412373
0.723399997,7.269945392
0.693599999,7.301873515
0.663850009,7.332304686
0.634050012,7.354976763
0.604250014,7.377075115
0.574450016,7.39152038
0.544700027,7.405413122
0.514900029,7.418879266
0.485100001,7.430874156
0.455300003,7.435192187
0.425550014,7.443805122
0.395749986,7.449169736
0.365949988,7.453302737
0.336149991,7.457954852
0.306400001,7.460109692
0.276600003,7.461218593
0.246800005,7.468247843
0.216999993,7.474560097
0.187250003,7.477169805
0.157450005,7.479576493
0.127649993,7.483933073
0.097850002,7.486729096
0.068099998,7.490718184
0.038300000,7.497445474
0.008500000,7.500882681
-0.021299999,7.505063867
-0.051050000,7.510828096
-0.080849998,7.516158016
-0.110650003,7.524264685
-0.140450001,7.529053647
-0.170200005,7.538589167
-0.200000003,7.543460364
Jsc:,7.500883
Eff:,6.013627
Voc:,1.05105
FF:,0.762783
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
