V,J
-0.200000003,18.869632306
-0.170200005,18.785733608
-0.140450001,18.735703289
-0.110650003,18.688256978
-0.080849998,18.646955237
-0.051050000,18.604417387
-0.021299999,18.56222647
0.008500000,18.52275705
0.038300000,18.471417379
0.068099998,18.436666249
0.097850002,18.383669009
0.127649993,18.339949017
0.157450005,18.295438787
0.187250003,18.251211245
0.216999993,18.212623292
0.246800005,18.167001592
0.276600003,18.109621431
0.306400001,18.056430165
0.336149991,18.01439601
0.365949988,17.950556469
0.395749986,17.895917079
0.425550014,17.837649026
0.455300003,17.778202686
0.485100001,17.71598602
0.514900029,17.646703485
0.544700027,17.576421268
0.574450016,17.501455454
0.604250014,17.412402873
0.634050012,17.313372753
0.663850009,17.194471077
0.693599999,17.046516969
0.723399997,16.862779926
0.753199995,16.635009365
0.782999992,16.348289735
0.812749982,15.993211439
0.842549980,15.551525797
0.872349977,15.012950741
0.902149975,14.354721037
0.931900024,13.562188397
0.961700022,12.599063624
0.991500020,11.425027953
1.021299958,9.937159831
1.051049948,7.931068134
1.080850005,5.045728516
1.110649943,1.675778159
1.140450001,-5.046494339
1.170199990,-14.343416158
1.200000048,-26.277107111
Jsc:,18.522757
Eff:,13.102938
Voc:,1.11065
FF:,0.636921
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
