V,J
1.200000048,-27.305116079
1.170199990,-15.181959833
1.140450001,-4.712103534
1.110649943,3.287757253
1.080850005,9.114368845
1.051049948,13.185025884
1.021299958,15.979359815
0.991500020,17.898723382
0.961700022,19.232327711
0.931900024,20.158457853
0.902149975,20.795002956
0.872349977,21.225860431
0.842549980,21.509615711
0.812749982,21.693707396
0.782999992,21.817811783
0.753199995,21.904984501
0.723399997,21.968650576
0.693599999,22.021034901
0.663850009,22.064350138
0.634050012,22.098711932
0.604250014,22.127384024
0.574450016,22.153008244
0.544700027,22.17318947
0.514900029,22.190104385
0.485100001,22.202663362
0.455300003,22.214268916
0.425550014,22.223399681
0.395749986,22.227940649
0.365949988,22.223744044
0.336149991,22.239525644
0.306400001,22.242748267
0.276600003,22.247086215
0.246800005,22.234013263
0.216999993,22.253169109
0.187250003,22.237032866
0.157450005,22.241391373
0.127649993,22.241720317
0.097850002,22.244955789
0.068099998,22.246726433
0.038300000,22.247988241
0.008500000,22.250398784
-0.021299999,22.253212797
-0.051050000,22.255990831
-0.080849998,22.257784604
-0.110650003,22.259192895
-0.140450001,22.263363801
-0.170200005,22.264993102
-0.200000003,22.26891987
Jsc:,22.250399
Eff:,18.785667
Voc:,1.11065
FF:,0.760172
V_MPP:,0.9319
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
