V,J
-0.200000003,5.39404483
-0.170200005,5.38268245
-0.140450001,5.371600187
-0.110650003,5.36707271
-0.080849998,5.359636457
-0.051050000,5.35303477
-0.021299999,5.344541334
0.008500000,5.335285288
0.038300000,5.32806394
0.068099998,5.322450049
0.097850002,5.316317686
0.127649993,5.307089908
0.157450005,5.301628282
0.187250003,5.296429747
0.216999993,5.28470116
0.246800005,5.275361594
0.276600003,5.269054157
0.306400001,5.263110359
0.336149991,5.254965783
0.365949988,5.24344118
0.395749986,5.237415788
0.425550014,5.225775862
0.455300003,5.215337995
0.485100001,5.201460351
0.514900029,5.185891086
0.544700027,5.168586514
0.574450016,5.139702087
0.604250014,5.10593811
0.634050012,5.066039842
0.663850009,5.012896762
0.693599999,4.94360234
0.723399997,4.859443121
0.753199995,4.745147625
0.782999992,4.604009466
0.812749982,4.433806989
0.842549980,4.224361562
0.872349977,3.955205419
0.902149975,3.607257241
0.931900024,3.138959583
0.961700022,2.436354246
0.991500020,1.834449448
1.021299958,0.477618914
1.051049948,-2.501932147
1.080850005,-6.849806865
1.110649943,-12.846371656
1.140450001,-20.719386964
1.170199990,-30.438019431
1.200000048,-42.030248569
Jsc:,5.335285
Eff:,3.604939
Voc:,1.0213
FF:,0.661587
V_MPP:,0.783
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
