V,J
-0.200000003,5.396793953
-0.170200005,5.383449879
-0.140450001,5.37651957
-0.110650003,5.367204095
-0.080849998,5.359289202
-0.051050000,5.352941291
-0.021299999,5.344827233
0.008500000,5.335620336
0.038300000,5.332146508
0.068099998,5.325814658
0.097850002,5.315709911
0.127649993,5.308566301
0.157450005,5.30024055
0.187250003,5.295907741
0.216999993,5.288969722
0.246800005,5.277807793
0.276600003,5.269496497
0.306400001,5.260990533
0.336149991,5.255214419
0.365949988,5.248576754
0.395749986,5.235637435
0.425550014,5.231309766
0.455300003,5.216644776
0.485100001,5.202771308
0.514900029,5.187975897
0.544700027,5.167707938
0.574450016,5.145124201
0.604250014,5.109625559
0.634050012,5.068043702
0.663850009,5.014845369
0.693599999,4.944976581
0.723399997,4.85313954
0.753199995,4.747700795
0.782999992,4.61005606
0.812749982,4.436184123
0.842549980,4.222795866
0.872349977,3.961128659
0.902149975,3.616017943
0.931900024,3.138602692
0.961700022,2.443054392
0.991500020,1.837806668
1.021299958,0.476563659
1.051049948,-2.510274603
1.080850005,-6.867487602
1.110649943,-12.870353727
1.140450001,-20.75360356
1.170199990,-30.479163125
1.200000048,-42.07860847
Jsc:,5.33562
Eff:,3.609674
Voc:,1.0213
FF:,0.662414
V_MPP:,0.783
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
