V,J
1.200000048,-28.737163311
1.170199990,-18.002600286
1.140450001,-10.176975394
1.110649943,-5.330598801
1.080850005,-2.370137089
1.051049948,-0.790818693
1.021299958,0.403146356
0.991500020,1.093301373
0.961700022,1.549500301
0.931900024,1.865039791
0.902149975,2.098435164
0.872349977,2.306308149
0.842549980,2.43387753
0.812749982,2.537332653
0.782999992,2.611737109
0.753199995,2.672082745
0.723399997,2.713059396
0.693599999,2.74928178
0.663850009,2.773268026
0.634050012,2.795474955
0.604250014,2.81237156
0.574450016,2.82518624
0.544700027,2.841871472
0.514900029,2.853582391
0.485100001,2.864704809
0.455300003,2.879299448
0.425550014,2.889598542
0.395749986,2.902210202
0.365949988,2.910589278
0.336149991,2.921387891
0.306400001,2.931885829
0.276600003,2.940533779
0.246800005,2.952912223
0.216999993,2.963791466
0.187250003,2.970893314
0.157450005,2.982569861
0.127649993,2.992751383
0.097850002,3.001141381
0.068099998,3.009503111
0.038300000,3.020344127
0.008500000,3.028681764
-0.021299999,3.036902151
-0.051050000,3.0495787
-0.080849998,3.056960986
-0.110650003,3.066980285
-0.140450001,3.073844742
-0.170200005,3.084298992
-0.200000003,3.092135503
Jsc:,3.028682
Eff:,2.062217
Voc:,1.0213
FF:,0.666695
V_MPP:,0.81275
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
