V,J
1.200000048,-23.034444412
1.170199990,-9.948289958
1.140450001,-0.992303612
1.110649943,5.356103843
1.080850005,9.001140811
1.051049948,11.137760939
1.021299958,12.432447086
0.991500020,13.269118607
0.961700022,13.850254642
0.931900024,14.281584974
0.902149975,14.626757688
0.872349977,14.89139824
0.842549980,15.1142552
0.812749982,15.28493471
0.782999992,15.438000299
0.753199995,15.550045549
0.723399997,15.661402073
0.693599999,15.747928468
0.663850009,15.813992235
0.634050012,15.891234958
0.604250014,15.950750685
0.574450016,15.997635478
0.544700027,16.058825479
0.514900029,16.109589498
0.485100001,16.158049624
0.455300003,16.196177569
0.425550014,16.25223553
0.395749986,16.29763879
0.365949988,16.33609568
0.336149991,16.385373026
0.306400001,16.431471438
0.276600003,16.475014109
0.246800005,16.516680772
0.216999993,16.55813028
0.187250003,16.598866648
0.157450005,16.63830009
0.127649993,16.679261322
0.097850002,16.717968774
0.068099998,16.755517212
0.038300000,16.793186435
0.008500000,16.830751578
-0.021299999,16.854068051
-0.051050000,16.898657946
-0.080849998,16.931357031
-0.110650003,16.964920879
-0.140450001,16.996733357
-0.170200005,17.026929384
-0.200000003,17.0576638
Jsc:,16.830752
Eff:,13.31979
Voc:,1.14045
FF:,0.693933
V_MPP:,0.9617
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
