V,J
-0.200000003,5.57790073
-0.170200005,5.571947615
-0.140450001,5.56549209
-0.110650003,5.564249555
-0.080849998,5.559945658
-0.051050000,5.555353292
-0.021299999,5.54837544
0.008500000,5.54662664
0.038300000,5.542851494
0.068099998,5.541251747
0.097850002,5.531671897
0.127649993,5.529211884
0.157450005,5.523881964
0.187250003,5.519004985
0.216999993,5.514239152
0.246800005,5.506724196
0.276600003,5.502922709
0.306400001,5.493600489
0.336149991,5.488315542
0.365949988,5.481445624
0.395749986,5.474388106
0.425550014,5.469060113
0.455300003,5.455522014
0.485100001,5.446443931
0.514900029,5.428277488
0.544700027,5.412369321
0.574450016,5.386418727
0.604250014,5.353840104
0.634050012,5.309449053
0.663850009,5.252663818
0.693599999,5.177625406
0.723399997,5.078146521
0.753199995,4.951400304
0.782999992,4.799157074
0.812749982,4.603904744
0.842549980,4.352410386
0.872349977,4.0410932
0.902149975,3.639676531
0.931900024,3.098684829
0.961700022,2.353999561
0.991500020,1.907216413
1.021299958,1.25205032
1.051049948,-1.640533453
1.080850005,-5.288189765
1.110649943,-10.765310933
1.140450001,-18.151647876
1.170199990,-27.557775876
1.200000048,-39.769396202
Jsc:,5.546627
Eff:,3.75774
Voc:,1.0213
FF:,0.663353
V_MPP:,0.783
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
