V,J
1.200000048,-25.521355802
1.170199990,-15.286255626
1.140450001,-7.555225893
1.110649943,-2.64162443
1.080850005,0.035710941
1.051049948,2.094970491
1.021299958,3.341102069
0.991500020,4.099409117
0.961700022,4.6384702
0.931900024,5.03853608
0.902149975,5.344380717
0.872349977,5.587815306
0.842549980,5.77928446
0.812749982,5.924366091
0.782999992,6.041323014
0.753199995,6.125827559
0.723399997,6.203780852
0.693599999,6.258611698
0.663850009,6.311105885
0.634050012,6.345627011
0.604250014,6.38425287
0.574450016,6.416392365
0.544700027,6.449831574
0.514900029,6.476489526
0.485100001,6.503989112
0.455300003,6.533463004
0.425550014,6.561543382
0.395749986,6.587483055
0.365949988,6.610011861
0.336149991,6.640552251
0.306400001,6.662543311
0.276600003,6.689410066
0.246800005,6.712211278
0.216999993,6.73498872
0.187250003,6.760138798
0.157450005,6.783858099
0.127649993,6.807961596
0.097850002,6.835071846
0.068099998,6.855023068
0.038300000,6.875790225
0.008500000,6.899456843
-0.021299999,6.92278231
-0.051050000,6.943316894
-0.080849998,6.964002457
-0.110650003,6.9876286
-0.140450001,7.002942483
-0.170200005,7.02402445
-0.200000003,7.046774265
Jsc:,6.899457
Eff:,4.874531
Voc:,1.08085
FF:,0.653661
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
