Voltage,current
-5.800000191,3.315415871
-5.820000172,3.373130495
-5.840000153,3.461865065
-5.860000134,3.516847913
-5.880000114,3.493569166
-5.900000095,3.649685038
-5.920000076,3.878551064
-5.940000057,3.754082526
-5.960000038,3.839397937
-5.980000019,3.915152938
-6,3.898771159
-6.019999981,4.121378098
-6.039999962,4.169008233
-6.059999943,4.229909839
-6.079999924,4.331827906
-6.099999905,4.395256016
-6.119999886,4.481060262
-6.139999866,4.642770707
-6.159999847,4.66333947
-6.179999828,4.76676117
-6.199999809,4.732764896
-6.21999979,4.743295982
-6.239999771,4.919935419
-6.260000229,5.080115326
-6.28000021,5.151803332
-6.300000191,5.167814651
-6.320000172,5.30936392
-6.340000153,5.36663921
-6.360000134,5.508097546
-6.380000114,5.670227953
-6.400000095,5.666920443
-6.420000076,5.698625081
-6.440000057,6.008805707
-6.460000038,6.043717236
-6.480000019,6.087801766
-6.5,6.183663597
-6.519999981,6.301090158
-6.539999962,6.481740899
-6.559999943,6.54007511
-6.579999924,6.641954166
-6.599999905,6.56449268
-6.619999886,6.649374138
-6.639999866,267.2652678
-6.659999847,344.5378104
-6.679999828,334.7957487
-6.699999809,294.4074473
-6.71999979,350.6588831
-6.739999771,346.0852107
-6.760000229,239.2211814
-6.78000021,348.2465778
-6.800000191,357.3378947
-6.820000172,370.0472734
-6.840000153,364.9274738
-6.860000134,376.6962219
-6.880000114,362.6242976
-6.900000095,354.8645336
-6.920000076,354.7692825
-6.940000057,356.5050844
-6.960000038,365.4496332
-6.980000019,352.6601898
-7,358.3854848
-7.019999981,359.1431548
-7.039999962,349.7091613
-7.059999943,334.9009864
-7.079999924,348.8718054
-7.099999905,353.3349025
-7.119999886,347.8303105
-7.139999866,338.0693776
-7.159999847,328.9301253
-7.179999828,302.3828521
-7.199999809,331.7579748
-7.21999979,285.7147837
-7.239999771,319.914913
-7.260000229,297.3308923
-7.28000021,306.2970672
-7.300000191,289.9708662
-7.320000172,315.8689441
-7.340000153,316.6603274
-7.360000134,316.3219552
-7.380000114,327.4063139
-7.400000095,327.3269724
-7.420000076,328.8530222
-7.440000057,305.0325965
-7.460000038,323.3159566
-7.480000019,315.9071686
-7.5,319.8406336
-7.519999981,322.3237746
-7.539999962,304.1811905
-7.559999943,300.5381967
-7.579999924,296.8516752
-7.599999905,303.9838699
-7.619999886,307.52872
-7.639999866,308.6345766
-7.659999847,310.6719037
-7.679999828,313.9110618
-7.699999809,309.8713604
-7.71999979,305.0287396
-7.739999771,306.3193131
-7.760000229,308.3115286
-7.78000021,309.2455474
-7.800000191,303.3143227
-7.820000172,302.4950115
-7.840000153,300.8705425
-7.860000134,305.8447793
-7.880000114,286.7596706
-7.900000095,298.0645946
-7.920000076,293.1394641
-7.940000057,293.7346631
-7.960000038,292.777744
-7.980000019,290.2667095
-8,292.178206
-8.020000458,295.2362974
-8.039999962,295.5344823
-8.06000042,294.7207154
-8.079999924,298.9605612
-8.100000381,304.5203548
-8.119999886,294.1927363
-8.140000343,302.9820801
-8.159999847,304.1094939
-8.180000305,302.3556818
-8.199999809,299.3916018
-8.220000267,305.619944
-8.239999771,299.7548371
-8.260000229,288.9457286
-8.279999733,296.0389069
-8.300000191,299.3575786
-8.319999695,289.0255178
-8.340000153,293.9001645
-8.359999657,301.0764723
-8.380000114,296.1849862
-8.399999619,292.7773307
-8.420000076,302.8635844
-8.43999958,301.5146068
-8.460000038,301.2150444
-8.479999542,298.7275988
-8.5,295.6272884
-8.520000458,291.2641947
-8.539999962,289.4526671
-8.56000042,283.3078677
-8.579999924,277.8107828
-8.600000381,282.2900133
-8.619999886,280.2450413
-8.640000343,284.2835202
-8.659999847,281.1897871
-8.680000305,279.1488441
-8.699999809,286.5429622
-8.720000267,299.4386075
-8.739999771,294.6453341
-8.760000229,295.5068298
-8.779999733,294.1049923
-8.800000191,289.1125386
-8.819999695,289.9782701
-8.840000153,294.1978673
-8.859999657,292.2414657
-8.880000114,302.3596075
-8.899999619,303.2194848
-8.920000076,296.0859815
-8.93999958,300.0398673
-8.960000038,298.04135
-8.979999542,291.8431741
-9,284.9367273
-9.020000458,280.4789506
-9.039999962,280.4569285
-9.06000042,273.9577956
-9.079999924,277.7916361
-9.100000381,286.4155475
-9.119999886,293.016285
-9.140000343,286.4159091
-9.159999847,285.8586762
-9.180000305,280.4234219
-9.199999809,279.0557797
-9.220000267,284.9672724
-9.239999771,274.0082966
-9.260000229,276.7163419
-9.279999733,272.8564847
-9.300000191,272.4080881
-9.319999695,261.9273653
-9.340000153,265.6838616
-9.359999657,252.8018359
-9.380000114,258.9652998
-9.399999619,250.324308
-9.420000076,245.0430017
-9.43999958,252.4639802
-9.460000038,248.6271265
-9.479999542,264.1790075
-9.5,262.823573
-9.520000458,263.813947
-9.539999962,257.7678424
-9.56000042,259.1936821
-9.579999924,255.3163657
-9.600000381,251.4946296
-9.619999886,251.7327574
-9.640000343,252.8097563
-9.659999847,253.3949515
-9.680000305,248.7175566
-9.699999809,253.2990461
-9.720000267,250.8780628
-9.739999771,249.7827093
-9.760000229,245.4543791
-9.779999733,252.1896597
-9.800000191,253.8341191
-9.819999695,251.6907105
-9.840000153,261.0831566
-9.859999657,252.0671005
-9.880000114,248.4562014
-9.899999619,247.5185323
-9.920000076,244.630419
-9.93999958,246.5097003
-9.960000038,251.2575865
-9.979999542,249.9713003
-10,253.5573192
