Device,Voc_mean,Voc_std,Voc_max,Jsc_mean,Jsc_max,FF_mean,FF_std,leakage_slope,J0,Cluster
device001,1.0426457361056958,0.1732762284505267,1.1273345322829005,10.212243512409698,19.87064424788407,7.345626007437953,8.755632600265905,-0.9896077242768184,-0.0299405975,1
device003,1.0446879365128137,0.04554372395234106,1.080850005,11.077373649984166,22.15670891361832,11.192191640657295,11.659431088090125,-0.69308861583438,0.008253458500000001,0
device004,1.0528995241799728,0.03709493657365279,1.110649943,10.842081453532142,22.089474577736958,8.037565283500836,9.003439215906775,-0.0032118184311414975,0.0028636125,2
