Voltage,Current
1.200000048,-29.97809154
1.179999948,-29.97832539
1.159999967,-29.97727688
1.139999986,-29.97616156
1.120000005,-29.97797846
1.100000024,-29.97852841
1.080000043,-29.97733342
1.059999943,-29.97741566
1.039999962,-29.97731029
1.019999981,-29.97649564
1,-29.97459651
0.980000019,-29.97651877
0.959999979,-29.9761924
0.939999998,-29.97678347
0.920000017,-29.97641084
0.899999976,-29.97403884
0.879999995,-29.97427784
0.860000014,-29.97520043
0.839999974,-29.97527238
0.819999993,-29.97520814
0.800000012,-29.97459908
0.779999971,-29.974247
0.75999999,-29.9742984
0.74000001,-29.97430354
0.720000029,-29.97371504
0.699999988,-29.97295179
0.680000007,-29.97451684
0.660000026,-29.97347347
0.639999986,-29.97148439
0.620000005,-29.97193669
0.600000024,-29.97215512
0.579999983,-29.97265882
0.560000002,-29.97115801
0.540000021,-29.97159746
0.519999981,-29.97260485
0.5,-29.97169255
0.479999989,-29.96853417
0.460000008,-29.97144841
0.439999998,-29.97047186
0.419999987,-29.97182618
0.400000006,-29.96833115
0.379999995,-29.96868065
0.360000014,-29.96940279
0.340000004,-29.96801506
0.319999993,-29.96884513
0.300000012,-29.96855216
0.280000001,-29.96849048
0.25999999,-29.96805103
0.239999995,-29.9681307
0.219999999,-29.96624184
0.200000003,-29.96655794
0.180000007,-29.96659392
0.159999996,-29.96497746
0.140000001,-24.6223237
0.119999997,-19.05534044
0.100000001,-13.36663636
0.079999998,-7.788694508
0.059999999,-2.218200157
0.039999999,3.458064452
0.02,9.125944846
0,14.83246587
-0.02,20.55629758
-0.039999999,26.2684749
-0.059999999,30.00241283
-0.079999998,30.00240512
-0.100000001,30.00241283
-0.119999997,30.00255931
-0.140000001,30.00240769
-0.159999996,30.00248222
-0.180000007,30.00238456
-0.200000003,30.00255417
