Voltage,Current
1.200000048,-29.97660358
1.179999948,-19.64411304
1.159999967,-11.27849078
1.139999986,-4.728712344
1.120000005,-0.441890065
1.100000024,4.432825291
1.080000043,7.859889194
1.059999943,10.37477546
1.039999962,12.25042115
1.019999981,13.70105996
1,14.8753856
0.980000019,15.8577668
0.959999979,16.70351255
0.939999998,17.42628476
0.920000017,18.03712758
0.899999976,18.53656131
0.879999995,18.93761166
0.860000014,19.25333462
0.839999974,19.49693984
0.819999993,19.685066
0.800000012,19.82919062
0.779999971,19.93945714
0.75999999,20.02343661
0.74000001,20.08693645
0.720000029,20.13660684
0.699999988,20.17544722
0.680000007,20.20548452
0.660000026,20.22943096
0.639999986,20.2481583
0.620000005,20.26224725
0.600000024,20.27379405
0.579999983,20.28447793
0.560000002,20.29148462
0.540000021,20.29837541
0.519999981,20.30564664
0.5,20.31107865
0.479999989,20.31608109
0.460000008,20.32013368
0.439999998,20.32429209
0.419999987,20.32760018
0.400000006,20.3304031
0.379999995,20.33683157
0.360000014,20.33950096
0.340000004,20.3436959
0.319999993,20.34799037
0.300000012,20.34988376
0.280000001,20.35413287
0.25999999,20.35665865
0.239999995,20.35845757
0.219999999,20.36278856
0.200000003,20.36507877
0.180000007,20.36892603
0.159999996,20.37309074
0.140000001,20.37487579
0.119999997,20.37752629
0.100000001,20.37954188
0.079999998,20.38359447
0.059999999,20.38751353
0.039999999,20.39126504
0.02,20.39191381
0,20.39324788
-0.02,20.39854257
-0.039999999,20.40216937
-0.059999999,20.40417362
-0.079999998,20.40688207
-0.100000001,20.40945068
-0.119999997,20.41235691
-0.140000001,20.41562216
-0.159999996,20.41743241
-0.180000007,20.41930691
-0.200000003,20.42292363
