Voltage,Current
1.200000048,-29.97791164
1.179999948,-29.97722035
1.159999967,-25.31680663
1.139999986,-13.36357244
1.120000005,-4.027651483
1.100000024,2.357574978
1.080000043,6.775475155
1.059999943,9.796771597
1.039999962,11.91428407
1.019999981,13.49733315
1,14.7664141
0.980000019,15.83026032
0.959999979,16.73935978
0.939999998,17.50771451
0.920000017,18.13896643
0.899999976,18.64431212
0.879999995,19.0423202
0.860000014,19.34771201
0.839999974,19.58107426
0.819999993,19.75745333
0.800000012,19.88896666
0.779999971,19.98854553
0.75999999,20.06404693
0.74000001,20.11391762
0.720000029,20.16711276
0.699999988,20.19139304
0.680000007,20.21671008
0.660000026,20.23901886
0.639999986,20.25714782
0.620000005,20.27233149
0.600000024,20.28588002
0.579999983,20.29560146
0.560000002,20.30604598
0.540000021,20.31426832
0.519999981,20.32077111
0.5,20.32748302
0.479999989,20.335917
0.460000008,20.3402102
0.439999998,20.34604532
0.419999987,20.35137278
0.400000006,20.35692194
0.379999995,20.36278856
0.360000014,20.36869927
0.340000004,20.37563416
0.319999993,20.37957715
0.300000012,20.38463376
0.280000001,20.3887317
0.25999999,20.39387901
0.239999995,20.39820874
0.219999999,20.40240116
0.200000003,20.40796293
0.180000007,20.41215913
0.159999996,20.41633392
0.140000001,20.41992292
0.119999997,20.42460413
0.100000001,20.42891119
0.079999998,20.43266522
0.059999999,20.43728217
0.039999999,20.44137634
0.02,20.44488976
0,20.45107887
-0.02,20.45491227
-0.039999999,20.4587507
-0.059999999,20.4633664
-0.079999998,20.46789014
-0.100000001,20.47122593
-0.119999997,20.47585423
-0.140000001,20.47782069
-0.159999996,20.4830209
-0.180000007,20.48562857
-0.200000003,20.48032883
