Voltage,Current
1.200000048,-29.97944072
1.179999948,-29.97952552
1.159999967,-29.97874942
1.139999986,-29.97965402
1.120000005,-29.97693509
1.100000024,-29.97682973
1.080000043,-29.97819433
1.059999943,-29.97833053
1.039999962,-29.97865177
1.019999981,-29.97788851
1,-29.97808639
0.980000019,-29.97784483
0.959999979,-29.97778315
0.939999998,-29.97765466
0.920000017,-29.9790758
0.899999976,-28.78146488
0.879999995,-24.59022607
0.860000014,-21.8087953
0.839999974,-19.86572441
0.819999993,-17.47825417
0.800000012,-15.70127781
0.779999971,-14.40303886
0.75999999,-12.64291156
0.74000001,-11.28759494
0.720000029,-9.756753988
0.699999988,-9.058828312
0.680000007,-7.597541525
0.660000026,-6.674766303
0.639999986,-5.671564712
0.620000005,-4.61947787
0.600000024,-3.789721717
0.579999983,-2.567649162
0.560000002,-1.431795428
0.540000021,-0.656983259
0.519999981,0.364994478
0.5,1.107430715
0.479999989,2.099074405
0.460000008,3.246920099
0.439999998,4.269434487
0.419999987,5.077839264
0.400000006,5.946030475
0.379999995,6.774231789
0.360000014,7.622780465
0.340000004,8.566223652
0.319999993,9.467416335
0.300000012,10.19492266
0.280000001,10.95831337
0.25999999,11.6851999
0.239999995,12.51595219
0.219999999,13.19215172
0.200000003,13.8498154
0.180000007,14.66714891
0.159999996,15.35004901
0.140000001,15.91858843
0.119999997,16.53114702
0.100000001,17.07770141
0.079999998,17.5853348
0.059999999,18.14001579
0.039999999,18.60903051
0.02,19.08669967
0,19.50274978
-0.02,19.89399933
-0.039999999,20.2598676
-0.059999999,20.6404484
-0.079999998,20.97924606
-0.100000001,21.28467441
-0.119999997,21.68930369
-0.140000001,22.12613199
-0.159999996,22.48491673
-0.180000007,27.00103556
-0.200000003,23.36365261
