V,J
-0.200000003,-2.639e-06
-0.170200005,1.0162e-05
-0.140450001,-1.645e-05
-0.110650003,4.582e-06
-0.080849998,-1.8809e-05
-0.051050000,-1.0347e-05
-0.021299999,-1.5703e-05
0.008500000,-5.7648e-05
0.038300000,0.007909058
0.068099998,0.007624316
0.097850002,0.006989876
0.127649993,0.006718546
0.157450005,0.006443031
0.187250003,0.006155104
0.216999993,0.005839805
0.246800005,0.005509907
0.276600003,0.005152551
0.306400001,0.004764641
0.336149991,0.004365032
0.365949988,0.003866959
0.395749986,0.003331823
0.425550014,0.002709666
0.455300003,0.001951421
0.485100001,0.00103364
0.514900029,-0.000107134
0.544700027,-0.001528499
0.574450016,-0.003326628
0.604250014,-0.0057028
0.634050012,-0.008751041
0.663850009,-0.012856619
0.693599999,-0.018318847
0.723399997,-0.023580317
0.753199995,-0.037547967
0.782999992,-0.058088613
0.812749982,-0.0929872
0.842549980,-0.152908405
0.872349977,-0.244411643
0.902149975,-0.429263028
0.931900024,-0.741597322
0.961700022,-1.291834389
0.991500020,-2.031089832
1.021299958,-3.761740758
1.051049948,-6.45318526
1.080850005,-10.618697657
1.110649943,-16.724794361
1.140450001,-24.865346469
1.170199990,-35.923511966
1.200000048,-49.425227358
Jsc:,-5.8e-05
Eff:,0.001467
Voc:,-0.2
FF:,127.264207
V_MPP:,0.33615
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
