Voltage,current
2,-747.2380626
1.980000019,-733.014658
1.960000038,-718.5601622
1.940000057,-703.9046854
1.919999957,-689.3272858
1.899999976,-674.3763104
1.879999995,-659.3261992
1.860000014,-644.2079244
1.840000033,-629.044515
1.820000052,-613.8236562
1.799999952,-598.5925759
1.779999971,-583.3394518
1.75999999,-568.0886675
1.74000001,-552.818056
1.720000029,-537.8285346
1.700000048,-522.5800286
1.679999948,-507.381152
1.659999967,-492.1934206
1.639999986,-477.0154795
1.620000005,-461.8711585
1.600000024,-446.7621815
1.580000043,-431.6897801
1.559999943,-416.6514297
1.539999962,-401.6600611
1.519999981,-386.704406
1.5,-372.0665397
1.480000019,-357.2279695
1.460000038,-342.4412455
1.440000057,-327.7216692
1.419999957,-313.069733
1.399999976,-298.4876537
1.379999995,-283.9802341
1.360000014,-269.5574187
1.340000033,-255.1900669
1.320000052,-240.924822
1.299999952,-226.7524169
1.279999971,-212.9358386
1.25999999,-199.0013902
1.24000001,-185.2220186
1.220000029,-171.5768806
1.200000048,-157.5247777
1.179999948,-144.1167036
1.159999967,-131.1501226
1.139999986,-118.4249158
1.120000005,-105.9328167
1.100000024,-93.73953366
1.080000043,-82.0821382
1.059999943,-70.62443063
1.039999962,-59.65828819
1.019999981,-49.2585592
1,-39.54327534
0.980000019,-30.65735925
0.959999979,-22.73693604
0.939999998,-15.04923475
0.920000017,-9.838590776
0.899999976,-5.999754648
0.879999995,-3.371765589
0.860000014,-1.78508765
0.839999974,-0.801727788
0.819999993,-0.419246119
0.800000012,-0.216434905
0.779999971,-0.110680424
0.75999999,-0.064079847
0.74000001,-0.039386863
0.720000029,-0.026170984
0.699999988,-0.018677287
0.680000007,-0.014466291
0.660000026,-0.010904187
0.639999986,-0.008627133
0.620000005,-0.006849746
0.600000024,-0.005396328
0.579999983,-0.004109673
0.560000002,-0.002987825
0.540000021,-0.001918878
0.519999981,-0.000881656
0.5,1.92E-05
0.479999989,0.000891964
0.460000008,0.001798541
0.439999998,0.002556086
0.419999987,0.003358421
0.400000006,0.004078059
0.379999995,0.00483794
0.360000014,0.005532266
0.340000004,0.006200114
0.319999993,0.006831727
0.300000012,0.007483817
0.280000001,0.008088179
0.25999999,0.008641468
0.239999995,0.009228601
0.219999999,0.00977409
0.200000003,0.010319266
0.180000007,0.01100234
0.159999996,0.011541071
0.140000001,0.012127718
0.119999997,0.012650659
0.100000001,0.013263321
0.079999998,0.013752597
0.059999999,0.014253767
0.039999999,0.014657439
0.02,0.015229945
0,0.015890067
-0.02,0.016336417
-0.039999999,0.016853051
-0.059999999,0.017383823
-0.079999998,0.01779637
-0.100000001,0.018290286
-0.119999997,0.018732541
-0.140000001,0.019196726
-0.159999996,0.019651526
-0.180000007,0.020130692
-0.200000003,0.02059064
-0.219999999,0.021068178
-0.239999995,0.021520032
-0.25999999,0.021931058
-0.280000001,0.022363866
-0.300000012,0.022827333
-0.319999993,0.023208598
-0.340000004,0.023672486
-0.360000014,0.02409368
-0.379999995,0.02508955
-0.400000006,0.026394763
-0.419999987,0.02665682
-0.439999998,0.028295455
-0.460000008,0.032130753
-0.479999989,0.035351563
-0.5,0.0384609
-0.519999981,0.04141312
-0.540000021,0.044212127
-0.560000002,0.048487932
-0.579999983,0.050984293
-0.600000024,0.053819372
-0.620000005,0.057480155
-0.639999986,0.060436254
-0.660000026,0.062372455
-0.680000007,0.067438731
-0.699999988,0.07180611
-0.720000029,0.072131115
-0.74000001,0.075316098
-0.75999999,0.078634822
-0.779999971,0.080752306
-0.800000012,0.086664164
-0.819999993,0.090385839
-0.839999974,0.090648225
-0.860000014,0.094067316
-0.879999995,0.096626123
-0.899999976,0.093654923
-0.920000017,0.100571172
-0.939999998,0.105135588
-0.959999979,0.104992542
-0.980000019,0.109524509
-1,0.114566777
-1.019999981,0.118080141
-1.039999962,0.119221767
-1.059999943,0.119630957
-1.080000043,0.121656259
-1.100000024,0.127467411
-1.120000005,0.130737729
-1.139999986,0.134842616
-1.159999967,0.140430507
-1.179999948,0.143483913
-1.200000048,0.144462425
-1.220000029,0.154346543
-1.24000001,0.153680913
-1.25999999,0.155937902
-1.279999971,0.161907856
-1.299999952,0.166348671
-1.320000052,0.170193293
-1.340000033,0.170231957
-1.360000014,0.169869136
-1.379999995,0.171934216
-1.399999976,0.17506181
-1.419999957,0.176401098
-1.440000057,0.180250906
-1.460000038,0.189199116
-1.480000019,0.192907404
-1.5,0.197343799
-1.519999981,0.205075617
-1.539999962,0.205069122
-1.559999943,0.212555827
-1.580000043,0.226413565
-1.600000024,0.228701748
-1.620000005,0.241511342
-1.639999986,0.248013794
-1.659999967,0.247573327
-1.679999948,0.260165605
-1.700000048,0.275134594
-1.720000029,0.278731744
-1.74000001,0.291710158
-1.75999999,0.287959823
-1.779999971,0.300158567
-1.799999952,0.313168972
-1.820000052,0.325415611
-1.840000033,0.333677431
-1.860000014,0.353081538
-1.879999995,0.378077428
-1.899999976,0.384991603
-1.919999957,0.416774849
-1.940000057,0.4526768
-1.960000038,0.50981739
-1.980000019,0.530099513
-2,0.573129226
-2.019999981,0.637122476
-2.039999962,0.691678688
-2.059999943,0.729832487
-2.079999924,0.801109993
-2.099999905,0.850164078
-2.119999886,0.999086635
-2.140000105,1.077114725
-2.160000086,1.239568098
-2.180000067,1.319362864
-2.200000048,1.448438833
-2.220000029,1.812587162
-2.24000001,1.963129131
-2.25999999,2.167618657
-2.279999971,2.323061253
-2.299999952,2.566920805
-2.319999933,2.79069222
-2.339999914,3.151386815
