Voltage,Current
-5.679999828,0.262447275
-5.699999809,0.267666308
-5.71999979,0.273857749
-5.739999771,0.280049191
-5.760000229,0.283271129
-5.78000021,0.283523563
-5.800000191,0.283775998
-5.820000172,0.282996059
-5.840000153,0.28221611
-5.860000134,0.281443808
-5.880000114,0.280679155
-5.900000095,0.279914501
-5.920000076,0.281250867
-5.940000057,0.282587243
-5.960000038,0.2856353
-5.980000019,0.290394973
-6,0.295154646
-6.019999981,0.297950051
-6.039999962,0.300745457
-6.059999943,0.302693112
-6.079999924,0.303792985
-6.099999905,0.304892863
-6.119999886,0.306935271
-6.139999866,0.308977679
-6.159999847,0.314294658
-6.179999828,0.322886269
-6.199999809,0.331477808
-6.21999979,0.332417959
-6.239999771,0.33335811
-6.260000229,0.33720656
-6.28000021,0.343963308
-6.300000191,0.350720057
-6.320000172,0.349769384
-6.340000153,0.348818637
-6.360000134,0.355140968
-6.380000114,0.368736238
-6.400000095,0.382331508
-6.420000076,0.397120278
-6.440000057,0.411909055
-6.460000038,0.421586013
-6.480000019,0.42615135
-6.5,0.430716686
-6.519999981,0.422096975
-6.539999962,0.413477264
-6.559999943,0.411593487
-6.579999924,0.416445902
-6.599999905,0.421298307
-6.619999886,0.424125727
-6.639999866,0.426953148
-6.659999847,0.430395875
-6.679999828,0.43445392
-6.699999809,0.438511938
-6.71999979,0.439766307
-6.739999771,0.441020675
-6.760000229,0.44297484
-6.78000021,0.445628802
-6.800000191,0.448282764
-6.820000172,0.447356587
-6.840000153,0.446430377
-6.860000134,0.44468922
-6.880000114,0.442133133
-6.900000095,0.439577046
-6.920000076,0.442285299
-6.940000057,0.444993577
-6.960000038,0.450490777
-6.980000019,0.458776793
-7,0.467062808
-7.019999981,0.473697981
-7.039999962,0.480333153
-7.059999943,0.48429376
-7.079999924,0.485579698
-7.099999905,0.486865638
-7.119999886,0.488518526
-7.139999866,0.490171414
-7.159999847,0.490652648
-7.179999828,0.489962208
-7.199999809,0.489271778
-7.21999979,0.489730722
-7.239999771,0.490189667
-7.260000229,0.482655109
-7.28000021,0.467127049
-7.300000191,0.451598989
-7.320000172,0.467297387
-7.340000153,0.482996083
-7.360000134,0.494490411
-7.380000114,0.501780452
-7.400000095,0.509070492
-7.420000076,0.517490951
-7.440000057,0.525911416
-7.460000038,0.529560218
-7.480000019,0.528437542
-7.5,0.527314865
-7.519999981,0.530647934
-7.539999962,0.533981003
-7.559999943,0.540485902
-7.579999924,0.550162751
-7.599999905,0.55983951
-7.619999886,0.550405784
-7.639999866,0.540972058
-7.659999847,0.532685204
-7.679999828,0.525545243
-7.699999809,0.518405366
-7.71999979,0.519977544
-7.739999771,0.521549721
-7.760000229,0.523276889
-7.78000021,0.525159047
-7.800000191,0.527041205
-7.820000172,0.538699532
-7.840000153,0.550357953
-7.860000134,0.55022979
-7.880000114,0.538315266
-7.900000095,0.526400742
-7.920000076,0.538396703
-7.940000057,0.550392777
-7.960000038,0.560449228
-7.980000019,0.568566129
-8,0.57668303
-8.020000458,0.565859585
-8.039999962,0.55503614
-8.06000042,0.549976009
-8.079999924,0.55067941
-8.100000381,0.551382812
-8.119999886,0.563345398
-8.140000343,0.575308199
-8.159999847,0.583333525
-8.180000305,0.587421677
-8.199999809,0.591509974
-8.220000267,0.610738306
-8.239999771,0.629966639
-8.260000229,0.64780801
-8.279999733,0.66426242
-8.300000191,0.680716829
-8.319999695,0.667770924
-8.340000153,0.654824737
-8.359999657,0.65330351
-8.380000114,0.663208112
-8.399999619,0.673112196
-8.420000076,0.655847753
-8.43999958,0.63858331
-8.460000038,100.3290747
-8.479999542,299.7235133
-8.5,499.1179519
-8.520000458,1039.050662
-8.539999962,1578.983373
-8.56000042,1606.036446
-8.579999924,1120.190289
-8.600000381,634.3441314
-8.619999886,594.6250201
-8.640000343,554.9144076
-8.659999847,528.4103231
-8.680000305,515.1117603
-8.699999809,501.8134419
-8.720000267,514.1076633
-8.739999771,526.4018848
-8.760000229,510.4740638
-8.779999733,466.3242004
-8.800000191,422.1743371
-8.819999695,417.5661643
-8.840000153,412.9583691
-8.859999657,406.7240596
-8.880000114,398.8631119
-8.899999619,391.0022474
-8.920000076,387.5129978
-8.93999958,384.0237482
-8.960000038,378.9667501
-8.979999542,372.3420632
-9,365.7173763
-9.020000458,363.3293716
-9.039999962,360.9413669
-9.06000042,353.1384426
-9.079999924,339.9203918
-9.100000381,326.7023411
-9.119999886,326.0343008
-9.140000343,325.3664997
-9.159999847,322.3866612
-9.180000305,317.0949614
-9.199999809,311.8033825
-9.220000267,319.1726369
-9.239999771,326.5418913
-9.260000229,315.2309257
-9.279999733,285.2397399
-9.300000191,255.2485541
-9.319999695,262.5963702
-9.340000153,269.9445428
-9.359999657,275.6329847
-9.380000114,279.6615695
-9.399999619,283.6898946
-9.420000076,274.093742
-9.43999958,264.4975894
-9.460000038,256.8724731
-9.479999542,251.2183177
-9.5,245.5641624
-9.520000458,246.0139829
-9.539999962,246.4638034
-9.56000042,248.064955
-9.579999924,250.8174816
-9.600000381,253.5700082
-9.619999886,234.0694958
-9.640000343,214.5685594
-9.659999847,206.7860444
-9.680000305,210.7210579
-9.699999809,214.656115
-9.720000267,223.1558851
-9.739999771,231.6556551
-9.760000229,226.6593258
-9.779999733,208.166897
-9.800000191,189.6744683
-9.819999695,198.5692849
-9.840000153,207.4643629
-9.859999657,201.6152919
-9.880000114,181.0209483
-9.899999619,160.426928
-9.920000076,156.8038039
-9.93999958,153.1806798
-9.960000038,150.1592862
-9.979999542,147.7396001
-10,145.319914
