V,J
1.200000048,-35.726710965
1.170199990,-21.104153737
1.140450001,-8.564111782
1.110649943,-3.152655409
1.080850005,4.570753682
1.051049948,9.146776892
1.021299958,12.161834145
0.991500020,14.170752705
0.961700022,15.480273453
0.931900024,16.318934057
0.902149975,16.847349113
0.872349977,17.19155427
0.842549980,17.421608164
0.812749982,17.584969956
0.782999992,17.708858473
0.753199995,17.805679786
0.723399997,17.883940178
0.693599999,17.947073004
0.663850009,17.997704675
0.634050012,18.039390611
0.604250014,18.071900811
0.574450016,18.099976691
0.544700027,18.122722652
0.514900029,18.138822916
0.485100001,18.1526951
0.455300003,18.164106628
0.425550014,18.1735098
0.395749986,18.182028934
0.365949988,18.188962456
0.336149991,18.193407054
0.306400001,18.199471958
0.276600003,18.203879293
0.246800005,18.208630992
0.216999993,18.214757573
0.187250003,18.218487746
0.157450005,18.221387849
0.127649993,18.228533386
0.097850002,18.232799378
0.068099998,18.236701732
0.038300000,18.24054498
0.008500000,18.24547143
-0.021299999,18.25212612
-0.051050000,18.255690536
-0.080849998,18.263648153
-0.110650003,18.269118131
-0.140450001,18.273484348
-0.170200005,18.281833871
-0.200000003,18.288330514
Jsc:,18.245471
Eff:,15.207615
Voc:,1.11065
FF:,0.750462
V_MPP:,0.9319
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
