V,J
1.200000048,-30.170395255
1.170199990,-18.820827817
1.140450001,-10.120512678
1.110649943,-4.809051734
1.080850005,-2.772568378
1.051049948,-0.716406126
1.021299958,1.090182749
0.991500020,1.981580554
0.961700022,2.511638885
0.931900024,2.807927604
0.902149975,2.991731143
0.872349977,3.099665557
0.842549980,3.181635243
0.812749982,3.23556856
0.782999992,3.276230401
0.753199995,3.304225973
0.723399997,3.329637858
0.693599999,3.345552449
0.663850009,3.3644285
0.634050012,3.374995824
0.604250014,3.388833957
0.574450016,3.394624205
0.544700027,3.401294315
0.514900029,3.404441127
0.485100001,3.410293052
0.455300003,3.413426372
0.425550014,3.418179998
0.395749986,3.421019067
0.365949988,3.42028344
0.336149991,3.422395556
0.306400001,3.423943263
0.276600003,3.425953869
0.246800005,3.431342896
0.216999993,3.428233026
0.187250003,3.43191662
0.157450005,3.432006887
0.127649993,3.43178652
0.097850002,3.435035163
0.068099998,3.435632017
0.038300000,3.438257786
0.008500000,3.438930129
-0.021299999,3.444497442
-0.051050000,3.446081127
-0.080849998,3.445870397
-0.110650003,3.450863342
-0.140450001,3.452961324
-0.170200005,3.455558503
-0.200000003,3.457701458
Jsc:,3.43893
Eff:,2.703993
Voc:,1.05105
FF:,0.748099
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
