V,J
1.200000048,-35.010075719
1.170199990,-22.238150761
1.140450001,-12.625956077
1.110649943,-4.070163301
1.080850005,1.400820042
1.051049948,6.2823053
1.021299958,9.48536623
0.991500020,11.612645507
0.961700022,13.008499909
0.931900024,13.911772301
0.902149975,14.485581624
0.872349977,14.848239765
0.842549980,15.078826908
0.812749982,15.226008769
0.782999992,15.330984294
0.753199995,15.402329154
0.723399997,15.460257984
0.693599999,15.510550431
0.663850009,15.550993833
0.634050012,15.584782545
0.604250014,15.612999769
0.574450016,15.635543994
0.544700027,15.65521767
0.514900029,15.672142864
0.485100001,15.686741037
0.455300003,15.699068726
0.425550014,15.709332805
0.395749986,15.718676869
0.365949988,15.725299436
0.336149991,15.733305881
0.306400001,15.740686561
0.276600003,15.746620401
0.246800005,15.753753089
0.216999993,15.760542697
0.187250003,15.765416465
0.157450005,15.77340235
0.127649993,15.779698543
0.097850002,15.787788508
0.068099998,15.794047438
0.038300000,15.801818739
0.008500000,15.809471826
-0.021299999,15.818395716
-0.051050000,15.827223235
-0.080849998,15.836109862
-0.110650003,15.845674935
-0.140450001,15.855675602
-0.170200005,15.86535375
-0.200000003,15.875177096
Jsc:,15.809472
Eff:,13.068167
Voc:,1.08085
FF:,0.764772
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
