V,J
1.200000048,-33.92056451
1.170199990,-19.74888665
1.140450001,-7.880842503
1.110649943,-3.180679571
1.080850005,4.013545108
1.051049948,8.160903588
1.021299958,10.829109999
0.991500020,12.585416305
0.961700022,13.73281394
0.931900024,14.46536956
0.902149975,14.934259894
0.872349977,15.238434113
0.842549980,15.442721159
0.812749982,15.590548059
0.782999992,15.700385787
0.753199995,15.786333959
0.723399997,15.856196002
0.693599999,15.910156945
0.663850009,15.955181149
0.634050012,15.99319859
0.604250014,16.022869077
0.574450016,16.047882952
0.544700027,16.067626014
0.514900029,16.081437806
0.485100001,16.09488853
0.455300003,16.105915862
0.425550014,16.115964072
0.395749986,16.121211756
0.365949988,16.128221089
0.336149991,16.133044744
0.306400001,16.138501872
0.276600003,16.143094238
0.246800005,16.147089109
0.216999993,16.151520857
0.187250003,16.156578371
0.157450005,16.161375042
0.127649993,16.165188736
0.097850002,16.169752833
0.068099998,16.17493884
0.038300000,16.17935517
0.008500000,16.185892931
-0.021299999,16.192019512
-0.051050000,16.197481781
-0.080849998,16.203391207
-0.110650003,16.209407284
-0.140450001,16.215901357
-0.170200005,16.222828454
-0.200000003,16.231161273
Jsc:,16.185893
Eff:,13.480278
Voc:,1.11065
FF:,0.749868
V_MPP:,0.9319
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
