V,J
1.200000048,-25.010061251
1.170199990,-16.151251021
1.140450001,-9.260599211
1.110649943,-4.800032438
1.080850005,-2.301173218
1.051049948,-0.520839106
1.021299958,0.667159658
0.991500020,1.336206567
0.961700022,1.771618583
0.931900024,2.044105605
0.902149975,2.309342207
0.872349977,2.492130806
0.842549980,2.621422806
0.812749982,2.720229989
0.782999992,2.788048339
0.753199995,2.841745227
0.723399997,2.884039261
0.693599999,2.909793581
0.663850009,2.937876528
0.634050012,2.956198771
0.604250014,2.971517473
0.574450016,2.983553481
0.544700027,2.996519783
0.514900029,3.005918778
0.485100001,3.016182537
0.455300003,3.026569006
0.425550014,3.035427364
0.395749986,3.04327801
0.365949988,3.051022648
0.336149991,3.062369609
0.306400001,3.070346821
0.276600003,3.077891652
0.246800005,3.08355694
0.216999993,3.091175976
0.187250003,3.100715351
0.157450005,3.10924348
0.127649993,3.116310314
0.097850002,3.12367429
0.068099998,3.134098986
0.038300000,3.13859434
0.008500000,3.146064323
-0.021299999,3.152371759
-0.051050000,3.158900847
-0.080849998,3.165274778
-0.110650003,3.174173933
-0.140450001,3.190490388
-0.170200005,3.195242729
-0.200000003,3.20635037
Jsc:,3.146064
Eff:,2.210867
Voc:,1.05105
FF:,0.668608
V_MPP:,0.81275
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
