V,J
-0.200000003,12.096371728
-0.170200005,12.075649544
-0.140450001,12.061981665
-0.110650003,12.054311874
-0.080849998,12.038661338
-0.051050000,12.028476924
-0.021299999,12.016485889
0.008500000,12.010175562
0.038300000,11.992314933
0.068099998,11.983240706
0.097850002,11.967687824
0.127649993,11.956614235
0.157450005,11.945202706
0.187250003,11.933789893
0.216999993,11.918627632
0.246800005,11.909430051
0.276600003,11.895902231
0.306400001,11.879629784
0.336149991,11.868372449
0.365949988,11.849645772
0.395749986,11.834324179
0.425550014,11.820345346
0.455300003,11.798705717
0.485100001,11.777860178
0.514900029,11.752901556
0.544700027,11.719210499
0.574450016,11.682074525
0.604250014,11.632302478
0.634050012,11.571524942
0.663850009,11.501402058
0.693599999,11.407956275
0.723399997,11.292495662
0.753199995,11.156626389
0.782999992,10.989878787
0.812749982,10.784595915
0.842549980,10.528471285
0.872349977,10.19458803
0.902149975,9.755515951
0.931900024,9.117693621
0.961700022,8.176440408
0.991500020,6.683022
1.021299958,4.354940106
1.051049948,1.582922806
1.080850005,-3.581157272
1.110649943,-10.344080851
1.140450001,-18.778029124
1.170199990,-28.87926453
1.200000048,-40.797811211
Jsc:,12.010176
Eff:,8.893249
Voc:,1.05105
FF:,0.704511
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
