V,J
-0.200000003,16.234620324
-0.170200005,16.221722123
-0.140450001,16.214690946
-0.110650003,16.208465425
-0.080849998,16.201503634
-0.051050000,16.193918649
-0.021299999,16.187359044
0.008500000,16.179414277
0.038300000,16.171145705
0.068099998,16.163113562
0.097850002,16.154366994
0.127649993,16.145721935
0.157450005,16.139051826
0.187250003,16.129171942
0.216999993,16.120872532
0.246800005,16.111460366
0.276600003,16.100871198
0.306400001,16.090598124
0.336149991,16.080954669
0.365949988,16.067592606
0.395749986,16.054269091
0.425550014,16.038753473
0.455300003,16.021639392
0.485100001,16.001266711
0.514900029,15.974389677
0.544700027,15.941577517
0.574450016,15.896780747
0.604250014,15.841745597
0.634050012,15.771310472
0.663850009,15.674823243
0.693599999,15.554839651
0.723399997,15.399459889
0.753199995,15.203396442
0.782999992,14.954741795
0.812749982,14.643248574
0.842549980,14.250948213
0.872349977,13.752332138
0.902149975,13.102729503
0.931900024,12.236931022
0.961700022,11.027377113
0.991500020,9.302609594
1.021299958,6.795448234
1.051049948,3.196567499
1.080850005,1.042296749
1.110649943,-6.677816719
1.140450001,-16.131502819
1.170199990,-27.23026848
1.200000048,-41.206107757
Jsc:,16.179414
Eff:,12.007136
Voc:,1.08085
FF:,0.686612
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
