V,J
-0.200000003,9.817596413
-0.170200005,9.799108735
-0.140450001,9.785318145
-0.110650003,9.776168749
-0.080849998,9.766567054
-0.051050000,9.754848426
-0.021299999,9.743371366
0.008500000,9.736292646
0.038300000,9.721090552
0.068099998,9.712831618
0.097850002,9.702637568
0.127649993,9.694371566
0.157450005,9.676172998
0.187250003,9.665312066
0.216999993,9.655540117
0.246800005,9.644636782
0.276600003,9.637403869
0.306400001,9.622108618
0.336149991,9.613407022
0.365949988,9.596057156
0.395749986,9.581879158
0.425550014,9.568838329
0.455300003,9.550910241
0.485100001,9.522627485
0.514900029,9.50437495
0.544700027,9.475749759
0.574450016,9.441472128
0.604250014,9.393057617
0.634050012,9.340332784
0.663850009,9.263142744
0.693599999,9.178883621
0.723399997,9.064495288
0.753199995,8.929313457
0.782999992,8.775353551
0.812749982,8.576560255
0.842549980,8.322499234
0.872349977,8.023380601
0.902149975,7.608340705
0.931900024,7.038925225
0.961700022,6.178344875
0.991500020,4.837073326
1.021299958,2.724315769
1.051049948,0.603710738
1.080850005,-4.282707675
1.110649943,-10.701838241
1.140450001,-18.782295116
1.170199990,-28.538180486
1.200000048,-40.078680617
Jsc:,9.736293
Eff:,7.012122
Voc:,1.05105
FF:,0.685224
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
