V,J
-0.200000003,22.124929794
-0.170200005,22.110995933
-0.140450001,22.103389104
-0.110650003,22.106634856
-0.080849998,22.090190228
-0.051050000,22.083513694
-0.021299999,22.077140404
0.008500000,22.071841323
0.038300000,22.063311909
0.068099998,22.056398946
0.097850002,22.048062273
0.127649993,22.040147059
0.157450005,22.033457675
0.187250003,22.034873676
0.216999993,22.017447356
0.246800005,22.010547243
0.276600003,21.999833435
0.306400001,21.990766917
0.336149991,21.979325835
0.365949988,21.979675338
0.395749986,21.955883439
0.425550014,21.9402843
0.455300003,21.93227657
0.485100001,21.907245991
0.514900029,21.873246549
0.544700027,21.84002835
0.574450016,21.805442977
0.604250014,21.743198043
0.634050012,21.676042078
0.663850009,21.599560039
0.693599999,21.480460483
0.723399997,21.353232413
0.753199995,21.171579538
0.782999992,20.962614036
0.812749982,20.683759507
0.842549980,20.348631148
0.872349977,19.894326137
0.902149975,19.268262268
0.931900024,18.39204937
0.961700022,17.062329408
0.991500020,15.052702847
1.021299958,12.08483813
1.051049948,7.911167667
1.080850005,2.339399461
1.110649943,-4.785191733
1.140450001,-13.539637747
1.170199990,-23.796026766
1.200000048,-35.847865136
Jsc:,22.071841
Eff:,17.382862
Voc:,1.08085
FF:,0.728647
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
