V,J
-0.200000003,3.350077998
-0.170200005,3.341608976
-0.140450001,3.336926343
-0.110650003,3.329970978
-0.080849998,3.322365434
-0.051050000,3.31751094
-0.021299999,3.315633647
0.008500000,3.313220856
0.038300000,3.305637477
0.068099998,3.299296633
0.097850002,3.297154642
0.127649993,3.291345762
0.157450005,3.286516003
0.187250003,3.285036719
0.216999993,3.280611074
0.246800005,3.274872865
0.276600003,3.266712871
0.306400001,3.264464552
0.336149991,3.256699354
0.365949988,3.25342694
0.395749986,3.244546096
0.425550014,3.23907419
0.455300003,3.234472829
0.485100001,3.222958185
0.514900029,3.213705351
0.544700027,3.201690545
0.574450016,3.187984118
0.604250014,3.166733182
0.634050012,3.141914939
0.663850009,3.10311208
0.693599999,3.057700789
0.723399997,3.000336689
0.753199995,2.923571964
0.782999992,2.821288383
0.812749982,2.697214834
0.842549980,2.533091396
0.872349977,2.325387541
0.902149975,2.369409333
0.931900024,2.017969498
0.961700022,1.31599627
0.991500020,0.336435743
1.021299958,-1.247603152
1.051049948,-3.704217326
1.080850005,-7.629117499
1.110649943,-13.204441287
1.140450001,-20.670024812
1.170199990,-30.027484525
1.200000048,-41.270668148
Jsc:,3.313221
Eff:,2.209069
Voc:,0.9915
FF:,0.672459
V_MPP:,0.783
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
