V,J
1.200000048,-36.973377719
1.170199990,-25.19050243
1.140450001,-16.607507852
1.110649943,-9.749622586
1.080850005,-5.234490307
1.051049948,-2.444096958
1.021299958,-1.020776538
0.991500020,-0.04705451
0.961700022,0.599259634
0.931900024,0.956956432
0.902149975,1.166365559
0.872349977,1.286907216
0.842549980,1.366141351
0.812749982,1.413384641
0.782999992,1.437748177
0.753199995,1.46171788
0.723399997,1.470421885
0.693599999,1.47965159
0.663850009,1.488273359
0.634050012,1.493977517
0.604250014,1.501725849
0.574450016,1.509167082
0.544700027,1.505470478
0.514900029,1.509696155
0.485100001,1.510617134
0.455300003,1.507356766
0.425550014,1.513434038
0.395749986,1.518537327
0.365949988,1.516475645
0.336149991,1.521304279
0.306400001,1.522333032
0.276600003,1.549625904
0.246800005,1.544588628
0.216999993,1.521060462
0.187250003,1.524932621
0.157450005,1.524202616
0.127649993,1.530769609
0.097850002,1.529965238
0.068099998,1.526310555
0.038300000,1.52271
0.008500000,1.529420264
-0.021299999,1.528343165
-0.051050000,1.552966098
-0.080849998,1.519638679
-0.110650003,1.526471494
-0.140450001,1.528607541
-0.170200005,1.530130835
-0.200000003,1.53674264
Jsc:,1.52942
Eff:,1.151042
Voc:,0.9915
FF:,0.759052
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
