V,J
-0.200000003,11.522586819
-0.170200005,11.473658976
-0.140450001,11.447692962
-0.110650003,11.425660142
-0.080849998,11.402987423
-0.051050000,11.38406929
-0.021299999,11.365343899
0.008500000,11.343647732
0.038300000,11.326527227
0.068099998,11.301546761
0.097850002,11.283713115
0.127649993,11.266040087
0.157450005,11.244925997
0.187250003,11.223698833
0.216999993,11.201089075
0.246800005,11.179195028
0.276600003,11.158122056
0.306400001,11.135412074
0.336149991,11.110008863
0.365949988,11.08567472
0.395749986,11.065376565
0.425550014,11.035013496
0.455300003,11.011820377
0.485100001,10.981376357
0.514900029,10.949719356
0.544700027,10.919987191
0.574450016,10.885550871
0.604250014,10.849711399
0.634050012,-6.4269e-05
0.663850009,-9.9537e-05
0.693599999,-2.4367e-05
0.723399997,-5.608e-05
0.753199995,-0.000147405
0.782999992,5.0888e-05
0.812749982,-7.08e-06
0.842549980,-4.875e-05
0.872349977,-4.2129e-05
0.902149975,10.515657247
0.931900024,9.527479408
0.961700022,8.876862957
0.991500020,8.123190035
1.021299958,7.118405666
1.051049948,5.668882644
1.080850005,3.439811918
1.110649943,0.729098335
1.140450001,-4.752469519
1.170199990,-12.210636065
1.200000048,-21.76580266
Jsc:,11.343648
Eff:,9.4867
Voc:,0.81275
FF:,1.028977
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
