V,J
1.200000048,-40.249338283
1.170199990,-26.386946123
1.140450001,-16.089421121
1.110649943,-6.810162051
1.080850005,-1.375806649
1.051049948,4.108072486
1.021299958,7.599062172
0.991500020,9.806123208
0.961700022,11.18695091
0.931900024,12.044924122
0.902149975,12.573391861
0.872349977,12.898316533
0.842549980,13.108092831
0.812749982,13.235051064
0.782999992,13.323418773
0.753199995,13.389451703
0.723399997,13.440143765
0.693599999,13.483133913
0.663850009,13.518379744
0.634050012,13.548033528
0.604250014,13.573851774
0.574450016,13.595856325
0.544700027,13.613149012
0.514900029,13.627315446
0.485100001,13.642878607
0.455300003,13.649735032
0.425550014,13.662232333
0.395749986,13.669543626
0.365949988,13.674404544
0.336149991,13.681785224
0.306400001,13.689424176
0.276600003,13.695632994
0.246800005,13.701948461
0.216999993,13.708275492
0.187250003,13.715949138
0.157450005,13.722041026
0.127649993,13.731333692
0.097850002,13.738102742
0.068099998,13.742909693
0.038300000,13.752749743
0.008500000,13.760357857
-0.021299999,13.769685217
-0.051050000,13.778364968
-0.080849998,13.79053975
-0.110650003,13.800208903
-0.140450001,13.81082377
-0.170200005,13.822032279
-0.200000003,13.835498422
Jsc:,13.760358
Eff:,11.343085
Voc:,1.08085
FF:,0.762669
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
