V,J
1.200000048,-28.806408584
1.170199990,-18.039713131
1.140450001,-8.708445579
1.110649943,-2.064430422
1.080850005,3.775376192
1.051049948,7.964082028
1.021299958,10.913400602
0.991500020,12.995902383
0.961700022,14.454227868
0.931900024,15.460057534
0.902149975,16.151139231
0.872349977,16.615588822
0.842549980,16.926625892
0.812749982,17.141493111
0.782999992,17.286142361
0.753199995,17.392217792
0.723399997,17.470961321
0.693599999,17.534647955
0.663850009,17.587227591
0.634050012,17.63040534
0.604250014,17.66792551
0.574450016,17.69764097
0.544700027,17.722738366
0.514900029,17.74520164
0.485100001,17.765245378
0.455300003,17.780500154
0.425550014,17.792329287
0.395749986,17.804004227
0.365949988,17.812398723
0.336149991,17.821047636
0.306400001,17.829862306
0.276600003,17.835756314
0.246800005,17.843650969
0.216999993,17.850775946
0.187250003,17.858651327
0.157450005,17.864238234
0.127649993,17.869715922
0.097850002,17.877782759
0.068099998,17.882919938
0.038300000,17.890143856
0.008500000,17.896212615
-0.021299999,17.900500451
-0.051050000,17.908291026
-0.080849998,17.916055902
-0.110650003,17.921155818
-0.140450001,17.929841995
-0.170200005,17.938524316
-0.200000003,17.945558063
Jsc:,17.896213
Eff:,14.57075
Voc:,1.11065
FF:,0.733067
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
