V,J
1.200000048,-21.423130434
1.170199990,-11.230510285
1.140450001,-3.944185476
1.110649943,0.598215502
1.080850005,4.254394403
1.051049948,6.351361686
1.021299958,7.623148965
0.991500020,8.437580791
0.961700022,9.003180649
0.931900024,9.421272914
0.902149975,9.73821427
0.872349977,9.986530336
0.842549980,10.181442479
0.812749982,10.334265215
0.782999992,10.453127057
0.753199995,10.549645125
0.723399997,10.627361347
0.693599999,10.68771678
0.663850009,10.73681295
0.634050012,10.781679107
0.604250014,10.822116085
0.574450016,10.857182024
0.544700027,10.893106302
0.514900029,10.923392275
0.485100001,10.94902292
0.455300003,10.977414895
0.425550014,11.003021126
0.395749986,11.027532591
0.365949988,11.053362401
0.336149991,11.07737017
0.306400001,11.097814808
0.276600003,11.122544711
0.246800005,11.143232202
0.216999993,11.164438808
0.187250003,11.188884741
0.157450005,11.207339011
0.127649993,11.225429643
0.097850002,11.246117134
0.068099998,11.266892001
0.038300000,11.287746534
0.008500000,11.303684896
-0.021299999,11.322740517
-0.051050000,11.339717109
-0.080849998,11.358407807
-0.110650003,11.374598017
-0.140450001,11.390560794
-0.170200005,11.40930289
-0.200000003,11.422907806
Jsc:,11.303685
Eff:,8.78533
Voc:,1.11065
FF:,0.699779
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
