V,J
-0.200000003,15.736519509
-0.170200005,15.709546105
-0.140450001,15.694689659
-0.110650003,15.679536393
-0.080849998,15.665707898
-0.051050000,15.652587403
-0.021299999,15.638094595
0.008500000,15.625631988
0.038300000,15.608777465
0.068099998,15.595150704
0.097850002,15.579462905
0.127649993,15.564476681
0.157450005,15.549232184
0.187250003,15.533857909
0.216999993,15.517585463
0.246800005,15.502249736
0.276600003,15.486592774
0.306400001,15.468281132
0.336149991,15.449198528
0.365949988,15.432428811
0.395749986,15.412449321
0.425550014,15.390719746
0.455300003,15.3667441
0.485100001,15.338691348
0.514900029,15.306123327
0.544700027,15.266342952
0.574450016,15.218372387
0.604250014,15.15946058
0.634050012,15.086819218
0.663850009,14.99514922
0.693599999,14.883123244
0.723399997,14.746714297
0.753199995,14.581106435
0.782999992,14.378568188
0.812749982,14.129786333
0.842549980,13.822271277
0.872349977,13.425706209
0.902149975,12.894358926
0.931900024,12.140735474
0.961700022,11.002612516
0.991500020,9.244056285
1.021299958,6.555323001
1.051049948,2.621987215
1.080850005,-2.818497177
1.110649943,-9.955110406
1.140450001,-18.865278938
1.170199990,-29.415671897
1.200000048,-41.794830062
Jsc:,15.625632
Eff:,11.711915
Voc:,1.05105
FF:,0.713127
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
