V,J
1.200000048,-33.280634883
1.170199990,-21.170903661
1.140450001,-10.60488201
1.110649943,-2.395876472
1.080850005,3.741356834
1.051049948,8.159539627
1.021299958,11.256279703
0.991500020,13.381255087
0.961700022,14.804754916
0.931900024,15.743716443
0.902149975,16.348265321
0.872349977,16.736981991
0.842549980,16.99032409
0.812749982,17.154309076
0.782999992,17.266491815
0.753199995,17.349954919
0.723399997,17.414407375
0.693599999,17.467500985
0.663850009,17.509544135
0.634050012,17.54695637
0.604250014,17.578122525
0.574450016,17.602134149
0.544700027,17.624787594
0.514900029,17.645130721
0.485100001,17.66126054
0.455300003,17.674734392
0.425550014,17.685367249
0.395749986,17.694833382
0.365949988,17.703912749
0.336149991,17.71149131
0.306400001,17.718092033
0.276600003,17.726798768
0.246800005,17.732489755
0.216999993,17.741466328
0.187250003,17.749202935
0.157450005,17.758882368
0.127649993,17.763240876
0.097850002,17.772610639
0.068099998,17.780011878
0.038300000,17.786503381
0.008500000,17.7953309
-0.021299999,17.803167733
-0.051050000,17.810577967
-0.080849998,17.819938735
-0.110650003,17.827585397
-0.140450001,17.838024228
-0.170200005,17.845634912
-0.200000003,17.853349675
Jsc:,17.795331
Eff:,14.748587
Voc:,1.11065
FF:,0.74622
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
