V,J
-0.200000003,9.621051114
-0.170200005,9.603622867
-0.140450001,9.593366497
-0.110650003,9.585938275
-0.080849998,9.575835455
-0.051050000,9.56362341
-0.021299999,9.553927273
0.008500000,9.547456971
0.038300000,9.536654503
0.068099998,9.521734454
0.097850002,9.511109949
0.127649993,9.496778401
0.157450005,9.475934148
0.187250003,9.468679391
0.216999993,9.454741676
0.246800005,9.438518058
0.276600003,9.427151502
0.306400001,9.402400397
0.336149991,9.38623203
0.365949988,9.369395496
0.395749986,9.349937691
0.425550014,9.327547658
0.455300003,9.314479203
0.485100001,9.286725199
0.514900029,9.264387848
0.544700027,9.236100595
0.574450016,9.20910085
0.604250014,9.173091124
0.634050012,9.132799344
0.663850009,9.08778285
0.693599999,9.024103283
0.723399997,8.955059746
0.753199995,8.870241675
0.782999992,8.761288627
0.812749982,8.633975109
0.842549980,8.479724808
0.872349977,8.289192374
0.902149975,8.058947666
0.931900024,7.763259816
0.961700022,7.378147395
0.991500020,6.8588676
1.021299958,6.086179533
1.051049948,4.889035549
1.080850005,2.941830923
1.110649943,0.16944848
1.140450001,-5.042953373
1.170199990,-13.053692439
1.200000048,-24.269284602
Jsc:,9.547457
Eff:,7.270379
Voc:,1.11065
FF:,0.685634
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
