V,J
1.200000048,-32.306945354
1.170199990,-20.171084933
1.140450001,-10.570362169
1.110649943,-4.590490641
1.080850005,-1.773487845
1.051049948,1.168626085
1.021299958,2.740891139
0.991500020,3.713868812
0.961700022,4.309046963
0.931900024,4.670632824
0.902149975,4.902338505
0.872349977,5.057234488
0.842549980,5.159901944
0.812749982,5.244770127
0.782999992,5.297894576
0.753199995,5.347691037
0.723399997,5.380117394
0.693599999,5.410001824
0.663850009,5.43832891
0.634050012,5.4610723
0.604250014,5.478104145
0.574450016,5.490419627
0.544700027,5.503439254
0.514900029,5.510318166
0.485100001,5.520300202
0.455300003,5.52688422
0.425550014,5.527878762
0.395749986,5.532852754
0.365949988,5.535473384
0.336149991,5.539333336
0.306400001,5.541105907
0.276600003,5.543371894
0.246800005,5.546239231
0.216999993,5.548061915
0.187250003,5.548324685
0.157450005,5.553948213
0.127649993,5.554086344
0.097850002,5.556133891
0.068099998,5.560396671
0.038300000,5.564525817
0.008500000,5.562595199
-0.021299999,5.566608058
-0.051050000,5.565871146
-0.080849998,5.574200753
-0.110650003,5.572171194
-0.140450001,5.577402816
-0.170200005,5.58153132
-0.200000003,5.587283984
Jsc:,5.562595
Eff:,4.422645
Voc:,1.05105
FF:,0.756452
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
