V,J
1.200000048,-35.552763859
1.170199990,-22.421968755
1.140450001,-11.432679754
1.110649943,-4.26233146
1.080850005,-0.693414581
1.051049948,3.305483285
1.021299958,5.688637271
0.991500020,7.157981736
0.961700022,8.057118558
0.931900024,8.612235255
0.902149975,8.978247082
0.872349977,9.198715986
0.842549980,9.356075194
0.812749982,9.474924187
0.782999992,9.556856288
0.753199995,9.631733441
0.723399997,9.685912823
0.693599999,9.73497687
0.663850009,9.773644489
0.634050012,9.799205105
0.604250014,9.832219
0.574450016,9.852501093
0.544700027,9.869739812
0.514900029,9.882891788
0.485100001,9.892373341
0.455300003,9.903890876
0.425550014,9.906614301
0.395749986,9.916467843
0.365949988,9.924114505
0.336149991,9.926685022
0.306400001,9.930672183
0.276600003,9.935993751
0.246800005,9.941026208
0.216999993,9.945295412
0.187250003,9.95224628
0.157450005,9.958049057
0.127649993,9.960253367
0.097850002,9.966770569
0.068099998,9.969102088
0.038300000,9.973513921
0.008500000,9.977964301
-0.021299999,9.98690104
-0.051050000,9.990775769
-0.080849998,10.000827833
-0.110650003,10.003248013
-0.140450001,10.014438532
-0.170200005,10.020060775
-0.200000003,10.027358577
Jsc:,9.977964
Eff:,8.099725
Voc:,1.08085
FF:,0.75104
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
