V,J
1.200000048,-25.375127365
1.170199990,-12.892879963
1.140450001,-3.274768464
1.110649943,2.731917458
1.080850005,6.447268766
1.051049948,8.693477344
1.021299958,10.072712367
0.991500020,10.967673785
0.961700022,11.607199942
0.931900024,12.094651197
0.902149975,12.460521681
0.872349977,12.752808945
0.842549980,12.987592693
0.812749982,13.171288619
0.782999992,13.310027157
0.753199995,13.439920186
0.723399997,13.528123424
0.693599999,13.609026933
0.663850009,13.686815754
0.634050012,13.748591686
0.604250014,13.803075598
0.574450016,13.843967444
0.544700027,13.890112113
0.514900029,13.945525035
0.485100001,13.986955269
0.455300003,14.022247358
0.425550014,14.070949053
0.395749986,14.105601242
0.365949988,14.145808216
0.336149991,14.193449838
0.306400001,14.23675865
0.276600003,14.266842888
0.246800005,14.315148822
0.216999993,14.352776926
0.187250003,14.390132624
0.157450005,14.427186362
0.127649993,14.463457573
0.097850002,14.49776026
0.068099998,14.532705415
0.038300000,14.567461685
0.008500000,14.60005926
-0.021299999,14.632232806
-0.051050000,14.656065823
-0.080849998,14.695549378
-0.110650003,14.72452086
-0.140450001,14.751968406
-0.170200005,14.780210043
-0.200000003,14.807426301
Jsc:,14.600059
Eff:,11.271006
Voc:,1.11065
FF:,0.695074
V_MPP:,0.9319
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
