V,J
1.200000048,-35.46397726
1.170199990,-20.818945193
1.140450001,-8.294483103
1.110649943,-2.857869906
1.080850005,4.783589737
1.051049948,9.30893534
1.021299958,12.281015937
0.991500020,14.260252444
0.961700022,15.548954638
0.931900024,16.375391633
0.902149975,16.896671433
0.872349977,17.233806864
0.842549980,17.461744466
0.812749982,17.623056783
0.782999992,17.746006011
0.753199995,17.841494844
0.723399997,17.916848708
0.693599999,17.979763095
0.663850009,18.028218081
0.634050012,18.069934856
0.604250014,18.102177789
0.574450016,18.12779173
0.544700027,18.150910322
0.514900029,18.165895261
0.485100001,18.179767444
0.455300003,18.191561884
0.425550014,18.201896635
0.395749986,18.207915281
0.365949988,18.21471003
0.336149991,18.221462376
0.306400001,18.226364412
0.276600003,18.230762752
0.246800005,18.234594435
0.216999993,18.239063447
0.187250003,18.243640394
0.157450005,18.247114865
0.127649993,18.251637844
0.097850002,18.257034581
0.068099998,18.259839599
0.038300000,18.266451886
0.008500000,18.271364202
-0.021299999,18.274200058
-0.051050000,18.280261108
-0.080849998,18.285052639
-0.110650003,18.290272055
-0.140450001,18.29682652
-0.170200005,18.303076455
-0.200000003,18.308468052
Jsc:,18.271364
Eff:,15.260228
Voc:,1.11065
FF:,0.751991
V_MPP:,0.9319
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
