V,J
-0.200000003,11.953139764
-0.170200005,11.92830578
-0.140450001,11.916671958
-0.110650003,11.902997655
-0.080849998,11.890073755
-0.051050000,11.876946835
-0.021299999,11.863934275
0.008500000,11.855075917
0.038300000,11.838371732
0.068099998,11.825032797
0.097850002,11.812233537
0.127649993,11.797527429
0.157450005,11.783855696
0.187250003,11.770315026
0.216999993,11.758911208
0.246800005,11.743332627
0.276600003,11.728304
0.306400001,11.713655715
0.336149991,11.70104791
0.365949988,11.684274338
0.395749986,11.665948562
0.425550014,11.646015329
0.455300003,11.628582584
0.485100001,11.602034494
0.514900029,11.582919767
0.544700027,11.545555074
0.574450016,11.506964551
0.604250014,11.455965389
0.634050012,11.383646546
0.663850009,11.307082271
0.693599999,11.20838495
0.723399997,11.084118661
0.753199995,10.94133257
0.782999992,10.754662015
0.812749982,10.534998124
0.842549980,10.252134591
0.872349977,9.904263508
0.902149975,9.438495571
0.931900024,8.773131252
0.961700022,7.796878916
0.991500020,6.269101926
1.021299958,3.863575254
1.051049948,1.031440233
1.080850005,-4.396118171
1.110649943,-11.491249768
1.140450001,-20.318413277
1.170199990,-30.848364167
1.200000048,-43.228231617
Jsc:,11.855076
Eff:,8.639984
Voc:,1.05105
FF:,0.693402
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
