V,J
1.200000048,-29.956784704
1.170199990,-19.977408899
1.140450001,-11.562634461
1.110649943,-5.591141366
1.080850005,-1.941456459
1.051049948,1.20705326
1.021299958,3.096902942
0.991500020,4.416059756
0.961700022,5.369108693
0.931900024,6.089084777
0.902149975,6.645372051
0.872349977,7.07106215
0.842549980,7.396453897
0.812749982,7.643885926
0.782999992,7.836916921
0.753199995,7.986416809
0.723399997,8.097136004
0.693599999,8.18379025
0.663850009,8.250962276
0.634050012,8.313084498
0.604250014,8.359430903
0.574450016,8.40357107
0.544700027,8.444728897
0.514900029,8.48197666
0.485100001,8.518550474
0.455300003,8.550533849
0.425550014,8.585838787
0.395749986,8.616544934
0.365949988,8.649651345
0.336149991,8.68127301
0.306400001,8.712158406
0.276600003,8.746118014
0.246800005,8.77797932
0.216999993,8.806123303
0.187250003,8.839965339
0.157450005,8.867622331
0.127649993,8.898993433
0.097850002,8.92611846
0.068099998,8.956637006
0.038300000,8.986767502
0.008500000,9.014700754
-0.021299999,9.042594174
-0.051050000,9.074580119
-0.080849998,9.097230994
-0.110650003,9.123933919
-0.140450001,9.150435109
-0.170200005,9.175271662
-0.200000003,9.201990649
Jsc:,9.014701
Eff:,6.231882
Voc:,1.05105
FF:,0.657725
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
