V,J
-0.200000003,3.355773162
-0.170200005,3.347139347
-0.140450001,3.340499112
-0.110650003,3.336572343
-0.080849998,3.330432913
-0.051050000,3.326547583
-0.021299999,3.320827364
0.008500000,3.316396579
0.038300000,3.308667681
0.068099998,3.306839215
0.097850002,3.299432515
0.127649993,3.296403596
0.157450005,3.292458196
0.187250003,3.28623139
0.216999993,3.283372726
0.246800005,3.275860018
0.276600003,3.272634183
0.306400001,3.267282098
0.336149991,3.259022842
0.365949988,3.257558656
0.395749986,3.248103445
0.425550014,3.243607449
0.455300003,3.235092169
0.485100001,3.230087017
0.514900029,3.219306072
0.544700027,3.207089209
0.574450016,3.193354192
0.604250014,3.172165255
0.634050012,3.143164219
0.663850009,3.11339704
0.693599999,3.065194543
0.723399997,3.007263787
0.753199995,2.931453448
0.782999992,2.833022751
0.812749982,2.715742024
0.842549980,2.5508987
0.872349977,2.347572144
0.902149975,2.380075758
0.931900024,2.028684429
0.961700022,1.345796055
0.991500020,0.366770021
1.021299958,-1.218482055
1.051049948,-3.672648986
1.080850005,-7.598342607
1.110649943,-13.170335195
1.140450001,-20.629639232
1.170199990,-29.980576603
1.200000048,-41.216505469
Jsc:,3.316397
Eff:,2.218257
Voc:,0.9915
FF:,0.67461
V_MPP:,0.783
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
