V,J
1.200000048,-29.647083969
1.170199990,-19.457126211
1.140450001,-12.817103354
1.110649943,-9.051472448
1.080850005,-6.881715713
1.051049948,-5.576619005
1.021299958,-4.729536921
0.991500020,-4.144116905
0.961700022,-3.681994978
0.931900024,-3.295905362
0.902149975,-2.969980045
0.872349977,-2.661603439
0.842549980,-2.38122128
0.812749982,-2.141084322
0.782999992,-1.875997575
0.753199995,-1.633798293
0.723399997,-1.403826635
0.693599999,-1.171044337
0.663850009,-0.962837992
0.634050012,-0.738581574
0.604250014,-0.52715907
0.574450016,-0.319335837
0.544700027,-0.141304207
0.514900029,0.072123482
0.485100001,0.263564437
0.455300003,0.455633717
0.425550014,0.650004821
0.395749986,0.836621248
0.365949988,1.024193026
0.336149991,1.203497116
0.306400001,1.380751891
0.276600003,1.558177322
0.246800005,1.740612242
0.216999993,1.908334148
0.187250003,2.090116641
0.157450005,2.272896887
0.127649993,2.451566459
0.097850002,2.63315862
0.068099998,2.817920883
0.038300000,3.003183147
0.008500000,3.195026538
-0.021299999,3.391871549
-0.051050000,3.58991926
-0.080849998,3.800137898
-0.110650003,4.01487052
-0.140450001,4.242736809
-0.170200005,4.48076149
-0.200000003,4.727353491
Jsc:,3.195027
Eff:,0.430992
Voc:,0.5149
FF:,0.261982
V_MPP:,0.2766
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
