V,J
-0.200000003,13.818962563
-0.170200005,13.791171939
-0.140450001,13.778191502
-0.110650003,13.764784466
-0.080849998,13.749394771
-0.051050000,13.736536404
-0.021299999,13.720775362
0.008500000,13.706395629
0.038300000,13.691842429
0.068099998,13.678742492
0.097850002,13.664802207
0.127649993,13.649296869
0.157450005,13.634773222
0.187250003,13.618164122
0.216999993,13.60488558
0.246800005,13.590507131
0.276600003,13.572719744
0.306400001,13.556968982
0.336149991,13.54039843
0.365949988,13.522332211
0.395749986,13.503239328
0.425550014,13.481304163
0.455300003,13.461288694
0.485100001,13.435501287
0.514900029,13.403380423
0.544700027,13.367461285
0.574450016,13.325344895
0.604250014,13.269249671
0.634050012,13.200362896
0.663850009,13.115170266
0.693599999,13.01215684
0.723399997,12.881913023
0.753199995,12.725054299
0.782999992,12.527870386
0.812749982,12.292744845
0.842549980,11.999423207
0.872349977,11.622898022
0.902149975,11.117465354
0.931900024,10.401755263
0.961700022,9.311496863
0.991500020,7.621770227
1.021299958,5.011212851
1.051049948,1.972937102
1.080850005,-3.741854747
1.110649943,-11.09406793
1.140450001,-20.137121469
1.170199990,-30.842386638
1.200000048,-43.385400011
Jsc:,13.706396
Eff:,10.139235
Voc:,1.05105
FF:,0.703815
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
