V,J
-0.200000003,7.756362272
-0.170200005,7.748118114
-0.140450001,7.740455391
-0.110650003,7.735922132
-0.080849998,7.731987654
-0.051050000,7.725792328
-0.021299999,7.720784928
0.008500000,7.714053141
0.038300000,7.705619455
0.068099998,7.700294032
0.097850002,7.692683348
0.127649993,7.684067201
0.157450005,7.677187647
0.187250003,7.671941248
0.216999993,7.66461582
0.246800005,7.659961777
0.276600003,7.650743636
0.306400001,7.64365014
0.336149991,7.633369356
0.365949988,7.623696991
0.395749986,7.613873002
0.425550014,7.601829927
0.455300003,7.590375996
0.485100001,7.574279586
0.514900029,7.553775199
0.544700027,7.528654674
0.574450016,7.497620868
0.604250014,7.4540011
0.634050012,7.397500478
0.663850009,7.321695601
0.693599999,7.227595786
0.723399997,7.110798195
0.753199995,6.952738054
0.782999992,6.762282716
0.812749982,6.518236497
0.842549980,6.214155436
0.872349977,5.83141244
0.902149975,5.336668845
0.931900024,4.691486715
0.961700022,3.798736352
0.991500020,2.515600829
1.021299958,1.582230064
1.051049948,-1.624403313
1.080850005,-5.536480132
1.110649943,-11.345163958
1.140450001,-18.973872847
1.170199990,-28.513345218
1.200000048,-40.803801589
Jsc:,7.714053
Eff:,5.297697
Voc:,1.0213
FF:,0.672436
V_MPP:,0.81275
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
