V,J
-0.200000003,15.720668522
-0.170200005,15.694589434
-0.140450001,15.679368067
-0.110650003,15.663515795
-0.080849998,15.649116787
-0.051050000,15.635997577
-0.021299999,15.622302715
0.008500000,15.609017748
0.038300000,15.593407044
0.068099998,15.579059434
0.097850002,15.564752942
0.127649993,15.549274587
0.157450005,15.532845378
0.187250003,15.519066995
0.216999993,15.50165738
0.246800005,15.485808963
0.276600003,15.4696573
0.306400001,15.450838108
0.336149991,15.433181784
0.365949988,15.413523528
0.395749986,15.39350292
0.425550014,15.371652561
0.455300003,15.345944819
0.485100001,15.318719567
0.514900029,15.286661666
0.544700027,15.247169117
0.574450016,15.199711242
0.604250014,15.137584522
0.634050012,15.06607519
0.663850009,14.976214383
0.693599999,14.863949409
0.723399997,14.728224049
0.753199995,14.562883453
0.782999992,14.359192618
0.812749982,14.112457668
0.842549980,13.804616238
0.872349977,13.408431512
0.902149975,12.87459916
0.931900024,12.119309144
0.961700022,10.977954569
0.991500020,9.215021841
1.021299958,6.519070421
1.051049948,2.57278327
1.080850005,-2.885829821
1.110649943,-10.046236876
1.140450001,-18.977964087
1.170199990,-29.560014046
1.200000048,-41.971783921
Jsc:,15.609018
Eff:,11.696845
Voc:,1.05105
FF:,0.712968
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
