V,J
1.200000048,-33.877534529
1.170199990,-21.698924242
1.140450001,-12.283612795
1.110649943,-6.238138149
1.080850005,-2.427389881
1.051049948,-0.503444628
1.021299958,1.201259638
0.991500020,2.029735669
0.961700022,2.764633568
0.931900024,3.240614187
0.902149975,3.596508419
0.872349977,3.8649511
0.842549980,4.072280556
0.812749982,4.224197733
0.782999992,4.352571645
0.753199995,4.441485453
0.723399997,4.496054493
0.693599999,4.557952494
0.663850009,4.596958373
0.634050012,4.614768568
0.604250014,4.652790827
0.574450016,4.664557641
0.544700027,4.683348243
0.514900029,4.714947743
0.485100001,4.719643867
0.455300003,4.737027785
0.425550014,4.755679614
0.395749986,4.775906776
0.365949988,4.80301542
0.336149991,4.810726971
0.306400001,4.823776152
0.276600003,4.838851037
0.246800005,4.85619223
0.216999993,4.871440902
0.187250003,4.901042004
0.157450005,4.915994819
0.127649993,4.917899418
0.097850002,4.935811444
0.068099998,4.961657958
0.038300000,4.963307818
0.008500000,4.979630377
-0.021299999,4.993444417
-0.051050000,5.008865271
-0.080849998,5.032878822
-0.110650003,5.03698773
-0.140450001,5.056210071
-0.170200005,5.062790235
-0.200000003,5.076067172
Jsc:,4.97963
Eff:,3.433217
Voc:,1.05105
FF:,0.655965
V_MPP:,0.81275
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
