V,J
1.200000048,-29.752816322
1.170199990,-18.776198088
1.140450001,-10.517301325
1.110649943,-5.552994789
1.080850005,-2.645250844
1.051049948,-1.388228138
1.021299958,-0.450687591
0.991500020,0.462996568
0.961700022,0.897762903
0.931900024,1.128179711
0.902149975,1.26795688
0.872349977,1.355352535
0.842549980,1.408195101
0.812749982,1.446846819
0.782999992,1.47037643
0.753199995,1.491623993
0.723399997,1.504120169
0.693599999,1.514757844
0.663850009,1.547024387
0.634050012,1.534217417
0.604250014,1.530763345
0.574450016,1.562819801
0.544700027,1.538642581
0.514900029,1.544260648
0.485100001,1.546308677
0.455300003,1.573262326
0.425550014,1.561209132
0.395749986,1.554698997
0.365949988,1.554040145
0.336149991,1.55656585
0.306400001,1.558327339
0.276600003,1.545868265
0.246800005,1.563012863
0.216999993,1.561750894
0.187250003,1.563078394
0.157450005,1.56748589
0.127649993,1.567523796
0.097850002,1.560364125
0.068099998,1.559933832
0.038300000,1.56792582
0.008500000,1.59718545
-0.021299999,1.565680392
-0.051050000,1.566690193
-0.080849998,1.566692602
-0.110650003,1.570232765
-0.140450001,1.570368968
-0.170200005,1.569636233
-0.200000003,1.573749317
Jsc:,1.597185
Eff:,1.186475
Voc:,1.0213
FF:,0.727361
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
