V,J
1.200000048,-27.124412773
1.170199990,-15.454998735
1.140450001,-7.353085335
1.110649943,-2.64533549
1.080850005,-0.103001841
1.051049948,1.740009125
1.021299958,2.911446974
0.991500020,3.676683689
0.961700022,4.272055545
0.931900024,4.748967422
0.902149975,5.148792697
0.872349977,5.522745437
0.842549980,5.847603935
0.812749982,6.132291437
0.782999992,6.415879032
0.753199995,6.675530815
0.723399997,6.914949332
0.693599999,7.171697157
0.663850009,7.394800183
0.634050012,7.613835739
0.604250014,7.826837872
0.574450016,8.045152579
0.544700027,8.249768569
0.514900029,8.451200484
0.485100001,8.641739343
0.455300003,8.830093808
0.425550014,9.008314616
0.395749986,9.195795324
0.365949988,9.384257724
0.336149991,9.563228292
0.306400001,9.738248963
0.276600003,9.915175838
0.246800005,10.091907403
0.216999993,10.26999522
0.187250003,10.441842095
0.157450005,10.613951098
0.127649993,10.79146776
0.097850002,10.967756021
0.068099998,11.153916456
0.038300000,11.338699438
0.008500000,11.531479871
-0.021299999,11.728905351
-0.051050000,11.929759044
-0.080849998,12.139129302
-0.110650003,12.362355039
-0.140450001,12.587287173
-0.170200005,12.825374496
-0.200000003,13.076275213
Jsc:,11.53148
Eff:,5.02801
Voc:,1.08085
FF:,0.403409
V_MPP:,0.7532
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
