V,J
1.200000048,-35.414694773
1.170199990,-21.651569162
1.140450001,-10.168789701
1.110649943,-2.65235462
1.080850005,2.312324547
1.051049948,5.613530757
1.021299958,7.837582518
0.991500020,9.300582605
0.961700022,10.254178284
0.931900024,10.842630109
0.902149975,11.227204142
0.872349977,11.465845272
0.842549980,11.633592555
0.812749982,11.754079843
0.782999992,11.854980832
0.753199995,11.92102404
0.723399997,11.979610758
0.693599999,12.027459254
0.663850009,12.064550255
0.634050012,12.094200184
0.604250014,12.126692394
0.574450016,12.146686019
0.544700027,12.165672253
0.514900029,12.176581371
0.485100001,12.191773185
0.455300003,12.200220363
0.425550014,12.207442995
0.395749986,12.213365271
0.365949988,12.218893072
0.336149991,12.228145906
0.306400001,12.231382663
0.276600003,12.232386199
0.246800005,12.239040889
0.216999993,12.245812509
0.187250003,12.252118981
0.157450005,12.257405213
0.127649993,12.261559416
0.097850002,12.261010748
0.068099998,12.273840847
0.038300000,12.276755085
0.008500000,12.284827061
-0.021299999,12.28997966
-0.051050000,12.299531884
-0.080849998,12.304848954
-0.110650003,12.313835806
-0.140450001,12.323413729
-0.170200005,12.332965953
-0.200000003,12.344604915
Jsc:,12.284827
Eff:,10.128622
Voc:,1.08085
FF:,0.762809
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
