V,J
-0.200000003,12.791779809
-0.170200005,12.746745326
-0.140450001,12.726686169
-0.110650003,12.707624124
-0.080849998,12.688347494
-0.051050000,12.670844078
-0.021299999,12.653218593
0.008500000,12.637266096
0.038300000,12.618760428
0.068099998,12.602513681
0.097850002,12.581251823
0.127649993,12.563337227
0.157450005,12.542512247
0.187250003,12.521912132
0.216999993,12.504660563
0.246800005,12.483408985
0.276600003,12.462159976
0.306400001,12.438287126
0.336149991,12.414191981
0.365949988,12.39012125
0.395749986,12.362998793
0.425550014,12.336585621
0.455300003,12.307976492
0.485100001,12.276796203
0.514900029,12.245032552
0.544700027,12.208179264
0.574450016,12.169987072
0.604250014,12.124639064
0.634050012,12.072969164
0.663850009,12.009260687
0.693599999,11.926078984
0.723399997,11.824382619
0.753199995,11.69336527
0.782999992,11.52267805
0.812749982,11.306244491
0.842549980,11.033025698
0.872349977,10.683371122
0.902149975,10.242663318
0.931900024,9.69032851
0.961700022,8.991852641
0.991500020,8.090562907
1.021299958,6.874331821
1.051049948,5.133355139
1.080850005,2.49829208
1.110649943,-0.836934211
1.140450001,-7.18306564
1.170199990,-16.0717134
1.200000048,-27.593134781
Jsc:,12.637266
Eff:,9.319639
Voc:,1.11065
FF:,0.664001
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
