V,J
1.200000048,-35.366985051
1.170199990,-19.882395493
1.140450001,-6.589825495
1.110649943,2.480850181
1.080850005,8.682299675
1.051049948,12.9391724
1.021299958,15.902237876
0.991500020,17.94921628
0.961700022,19.329235114
0.931900024,20.230748428
0.902149975,20.807109635
0.872349977,21.177965677
0.842549980,21.425553826
0.812749982,21.601492584
0.782999992,21.731628467
0.753199995,21.833755286
0.723399997,21.913454808
0.693599999,21.979307846
0.663850009,22.031689601
0.634050012,22.075634458
0.604250014,22.110774924
0.574450016,22.140289934
0.544700027,22.163429086
0.514900029,22.182744264
0.485100001,22.197186959
0.455300003,22.210779026
0.425550014,22.22075271
0.395749986,22.230222698
0.365949988,22.237050855
0.336149991,22.245038025
0.306400001,22.250188054
0.276600003,22.255700435
0.246800005,22.260562638
0.216999993,22.264838909
0.187250003,22.269716532
0.157450005,22.274501638
0.127649993,22.279908654
0.097850002,22.284973877
0.068099998,22.286397588
0.038300000,22.290218992
0.008500000,22.293762849
-0.021299999,22.299735237
-0.051050000,22.30296043
-0.080849998,22.309811716
-0.110650003,22.318515881
-0.140450001,22.320980391
-0.170200005,22.325356888
-0.200000003,22.330720216
Jsc:,22.293763
Eff:,18.853035
Voc:,1.11065
FF:,0.761414
V_MPP:,0.9319
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
