V,J
-0.200000003,15.362704257
-0.170200005,15.307133288
-0.140450001,15.273776314
-0.110650003,15.24105924
-0.080849998,15.213747897
-0.051050000,15.184196909
-0.021299999,15.155201013
0.008500000,15.129679588
0.038300000,15.099486131
0.068099998,15.07058018
0.097850002,15.041834847
0.127649993,15.010416845
0.157450005,14.981952913
0.187250003,14.952615224
0.216999993,14.921907792
0.246800005,14.890487219
0.276600003,14.86094908
0.306400001,14.829937118
0.336149991,14.798475427
0.365949988,14.764730403
0.395749986,14.731142142
0.425550014,14.697188958
0.455300003,14.663628965
0.485100001,14.623643
0.514900029,14.588668291
0.544700027,14.54992743
0.574450016,14.507850873
0.604250014,14.461203793
0.634050012,14.410984587
0.663850009,14.350394653
0.693599999,14.277874075
0.723399997,14.192240712
0.753199995,14.088422915
0.782999992,13.963083704
0.812749982,13.815444405
0.842549980,13.642416029
0.872349977,13.436805498
0.902149975,13.192235667
0.931900024,12.902158495
0.961700022,12.537603787
0.991500020,12.05533083
1.021299958,11.364037118
1.051049948,10.278779051
1.080850005,8.469212093
1.110649943,5.378438302
1.140450001,1.024664919
1.170199990,-7.474257495
1.200000048,-19.861111792
Jsc:,15.12968
Eff:,12.057414
Voc:,1.14045
FF:,0.698792
V_MPP:,0.9617
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
