V,J
1.200000048,-63.80197993
1.170199990,-36.677621124
1.140450001,-21.58292267
1.110649943,-7.931244812
1.080850005,-1.322604703
1.051049948,5.359026433
1.021299958,9.614516566
0.991500020,12.554265569
0.961700022,14.677177344
0.931900024,16.261290483
0.902149975,17.364342362
0.872349977,18.206444028
0.842549980,18.816496293
0.812749982,19.254415783
0.782999992,19.614018344
0.753199995,19.914592168
0.723399997,20.167266099
0.693599999,20.357294195
0.663850009,20.510165759
0.634050012,20.637963056
0.604250014,20.742695727
0.574450016,20.834933668
0.544700027,20.917800561
0.514900029,21.011459643
0.485100001,21.065000412
0.455300003,21.129639184
0.425550014,21.191398412
0.395749986,21.25201533
0.365949988,21.297732115
0.336149991,21.353116769
0.306400001,21.400184023
0.276600003,21.462837567
0.246800005,21.508147027
0.216999993,21.548081594
0.187250003,21.59830594
0.157450005,21.648778278
0.127649993,21.698220096
0.097850002,21.748525393
0.068099998,21.80292193
0.038300000,21.857480368
0.008500000,21.913501066
-0.021299999,21.970996872
-0.051050000,22.032835765
-0.080849998,22.096630334
-0.110650003,22.171722071
-0.140450001,22.253521181
-0.170200005,1.1702e-05
-0.200000003,1.5282e-05
Jsc:,21.913501
Eff:,15.882391
Voc:,-0.1702
FF:,4.258381
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
