V,J
-0.200000003,9.019433178
-0.170200005,8.995811533
-0.140450001,8.982831096
-0.110650003,8.972180893
-0.080849998,8.960834254
-0.051050000,8.948684529
-0.021299999,8.934377395
0.008500000,8.926172427
0.038300000,8.913165649
0.068099998,8.898323981
0.097850002,8.88685463
0.127649993,8.871886395
0.157450005,8.860184471
0.187250003,8.842999077
0.216999993,8.823333753
0.246800005,8.810278147
0.276600003,8.794314729
0.306400001,8.776939806
0.336149991,8.753744117
0.365949988,8.736563863
0.395749986,8.715240328
0.425550014,8.691420802
0.455300003,8.668260449
0.485100001,8.643368001
0.514900029,8.617231091
0.544700027,8.588597547
0.574450016,8.555004788
0.604250014,8.518421338
0.634050012,8.472948691
0.663850009,8.418139689
0.693599999,8.347833058
0.723399997,8.260580032
0.753199995,8.149232503
0.782999992,8.002114888
0.812749982,7.819830467
0.842549980,7.585295996
0.872349977,7.28665536
0.902149975,6.917897621
0.931900024,6.44894047
0.961700022,5.865021903
0.991500020,5.107275087
1.021299958,4.085608248
1.051049948,2.625337046
1.080850005,0.884174771
1.110649943,-2.630481614
1.140450001,-7.960211155
1.170199990,-15.603236815
1.200000048,-25.966889831
Jsc:,8.926172
Eff:,6.390991
Voc:,1.08085
FF:,0.662426
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
