V,J
1.200000048,-50.403994958
1.170199990,-29.491881529
1.140450001,-18.708490886
1.110649943,-9.781104835
1.080850005,-4.761291577
1.051049948,-2.595891101
1.021299958,-0.328417633
0.991500020,1.57186592
0.961700022,2.628275859
0.931900024,3.316652602
0.902149975,3.77966724
0.872349977,4.112465044
0.842549980,4.340850768
0.812749982,4.527378053
0.782999992,4.658268515
0.753199995,4.767614754
0.723399997,4.851720969
0.693599999,4.923174728
0.663850009,4.981836935
0.634050012,5.03767742
0.604250014,5.080453305
0.574450016,5.122143097
0.544700027,5.156613147
0.514900029,5.192154834
0.485100001,5.228830158
0.455300003,5.256457917
0.425550014,5.280897746
0.395749986,5.308363281
0.365949988,5.33016931
0.336149991,5.346895982
0.306400001,5.372193186
0.276600003,5.388273212
0.246800005,5.411938867
0.216999993,5.427241186
0.187250003,5.450929005
0.157450005,5.467322878
0.127649993,5.48722977
0.097850002,5.508431878
0.068099998,5.526007893
0.038300000,5.546693457
0.008500000,5.567933471
-0.021299999,5.590237413
-0.051050000,5.607532027
-0.080849998,5.632887053
-0.110650003,5.653590605
-0.140450001,5.682674519
-0.170200005,5.707654343
-0.200000003,5.736789012
Jsc:,5.567933
Eff:,3.679626
Voc:,1.0213
FF:,0.647078
V_MPP:,0.81275
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
