V,J
-0.200000003,14.989937514
-0.170200005,14.717245544
-0.140450001,14.450099364
-0.110650003,14.203572574
-0.080849998,13.957747359
-0.051050000,13.718363535
-0.021299999,13.485395403
0.008500000,13.258998441
0.038300000,13.036201872
0.068099998,12.813835758
0.097850002,12.598066513
0.127649993,12.385446648
0.157450005,12.177361328
0.187250003,11.966094502
0.216999993,11.757729065
0.246800005,11.550025371
0.276600003,11.347114493
0.306400001,11.137981948
0.336149991,10.932481922
0.365949988,10.729965519
0.395749986,10.519838433
0.425550014,10.308103248
0.455300003,10.087599008
0.485100001,9.863775133
0.514900029,9.648039938
0.544700027,9.414268078
0.574450016,9.174280976
0.604250014,8.935390568
0.634050012,8.683909701
0.663850009,8.42082842
0.693599999,8.164227721
0.723399997,7.881166308
0.753199995,7.575169405
0.782999992,7.264583349
0.812749982,6.945467879
0.842549980,6.57302751
0.872349977,6.220290369
0.902149975,5.783795875
0.931900024,5.30190358
0.961700022,4.733783639
0.991500020,3.992768956
1.021299958,3.080999273
1.051049948,2.01679635
1.080850005,-0.289060304
1.110649943,-3.712150851
1.140450001,-9.486035682
1.170199990,-18.230081735
1.200000048,-30.63691488
Jsc:,13.258998
Eff:,5.705618
Voc:,1.08085
FF:,0.398131
V_MPP:,0.7532
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
