V,J
-0.200000003,17.796563155
-0.170200005,17.771269164
-0.140450001,17.756439702
-0.110650003,17.743482394
-0.080849998,17.728541143
-0.051050000,17.714771755
-0.021299999,17.703365366
0.008500000,17.689530446
0.038300000,17.674925848
0.068099998,17.661269534
0.097850002,17.646563426
0.127649993,17.633383824
0.157450005,17.617259146
0.187250003,17.602262642
0.216999993,17.585681811
0.246800005,17.570290832
0.276600003,17.55534958
0.306400001,17.537061067
0.336149991,17.519015408
0.365949988,17.497668744
0.395749986,17.476905442
0.425550014,17.455693696
0.455300003,17.429398739
0.485100001,17.399157739
0.514900029,17.362859544
0.544700027,17.321051538
0.574450016,17.269469014
0.604250014,17.205336507
0.634050012,17.130469634
0.663850009,17.031488342
0.693599999,16.915539452
0.723399997,16.772824033
0.753199995,16.600539636
0.782999992,16.387739881
0.812749982,16.128875122
0.842549980,15.806850554
0.872349977,15.390438344
0.902149975,14.826729914
0.931900024,14.030431124
0.961700022,12.837329553
0.991500020,11.024403768
1.021299958,8.321149407
1.051049948,4.469453078
1.080850005,0.709079252
1.110649943,-6.536812194
1.140450001,-15.228728982
1.170199990,-25.357649647
1.200000048,-37.177561969
Jsc:,17.68953
Eff:,13.425849
Voc:,1.08085
FF:,0.702199
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
