V,J
-0.200000003,18.038231598
-0.170200005,18.02311945
-0.140450001,18.011520321
-0.110650003,18.002498776
-0.080849998,17.992396598
-0.051050000,17.982688897
-0.021299999,17.973839534
0.008500000,17.962584767
0.038300000,17.952275715
0.068099998,17.942156834
0.097850002,17.931121792
0.127649993,17.920392565
0.157450005,17.908805001
0.187250003,17.896505581
0.216999993,17.883639503
0.246800005,17.869578434
0.276600003,17.856423246
0.306400001,17.840425776
0.336149991,17.823716451
0.365949988,17.804911393
0.395749986,17.784659496
0.425550014,17.759623777
0.455300003,17.729039699
0.485100001,17.693286318
0.514900029,17.650622543
0.544700027,17.599700477
0.574450016,17.536717989
0.604250014,17.460112596
0.634050012,17.369944689
0.663850009,17.26319338
0.693599999,17.135640222
0.723399997,16.977348793
0.753199995,16.781457527
0.782999992,16.54654657
0.812749982,16.241511443
0.842549980,15.8480238
0.872349977,15.303223223
0.902149975,14.546333461
0.931900024,13.5087183
0.961700022,12.099830779
0.991500020,10.236435869
1.021299958,7.83118867
1.051049948,4.759395331
1.080850005,1.398953189
1.110649943,-3.789621649
1.140450001,-10.108251164
1.170199990,-17.74510013
1.200000048,-26.894380723
Jsc:,17.962585
Eff:,13.352752
Voc:,1.08085
FF:,0.687759
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
