V,J
1.200000048,-37.353888779
1.170199990,-23.451997646
1.140450001,-12.334333126
1.110649943,-2.791535016
1.080850005,3.307213453
1.051049948,7.449109344
1.021299958,10.294710347
0.991500020,12.208352731
0.961700022,13.453336217
0.931900024,14.243752564
0.902149975,14.738423881
0.872349977,15.058052041
0.842549980,15.270578105
0.812749982,15.422158307
0.782999992,15.533928581
0.753199995,15.62086744
0.723399997,15.691139378
0.693599999,15.748316519
0.663850009,15.795911882
0.634050012,15.833832953
0.604250014,15.864343789
0.574450016,15.89057193
0.544700027,15.911949433
0.514900029,15.930543761
0.485100001,15.946243125
0.455300003,15.955862166
0.425550014,15.96653871
0.395749986,15.975295558
0.365949988,15.98242182
0.336149991,15.989888591
0.306400001,15.994863868
0.276600003,16.000642232
0.246800005,16.006962838
0.216999993,16.011348329
0.187250003,16.017749887
0.157450005,16.022732874
0.127649993,16.027529545
0.097850002,16.032986674
0.068099998,16.038514474
0.038300000,16.044055124
0.008500000,16.050619869
-0.021299999,16.057252715
-0.051050000,16.062753532
-0.080849998,16.070914169
-0.110650003,16.076603871
-0.140450001,16.083946003
-0.170200005,16.092141334
-0.200000003,16.101566349
Jsc:,16.05062
Eff:,13.296269
Voc:,1.11065
FF:,0.745866
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
